lib,chrs,start,stop,cos,width
12,Chr5,26173024,26173378,26173201,354
13,Chr1,4949251,4953738,4951495,4487
13,Chr1,9730682,9739614,9735148,8932
13,Chr1,19007704,19007991,19007848,287
13,Chr1,20948514,20949886,20949200,1372
13,Chr1,25705175,25706351,25705763,1176
13,Chr1,30377340,30377366,30377353,26
13,Chr2,7258859,7259232,7259045,373
13,Chr2,10571002,10571603,10571302,601
13,Chr2,13389291,13389675,13389483,384
13,Chr2,14659515,14661903,14660709,2388
13,Chr2,15148970,15150062,15149516,1092
13,Chr2,17086526,17089012,17087769,2486
13,Chr2,17814036,17818369,17816202,4333
13,Chr3,847759,848068,847913,309
13,Chr3,2214714,2214730,2214722,16
13,Chr3,4264744,4266349,4265546,1605
13,Chr3,4830786,4833045,4831916,2259
13,Chr3,8652722,8653010,8652866,288
13,Chr3,16307124,16308355,16307740,1231
13,Chr3,16848736,16849062,16848899,326
13,Chr3,22164783,22165307,22165045,524
13,Chr3,23069690,23070105,23069898,415
13,Chr4,744173,745995,745084,1822
13,Chr4,7342765,7343340,7343053,575
13,Chr4,9293542,9296171,9294856,2629
13,Chr4,11934744,11937057,11935900,2313
13,Chr4,12501355,12505974,12503665,4619
13,Chr5,19754,23126,21440,3372
13,Chr5,1536857,1538776,1537817,1919
13,Chr5,5309491,5309651,5309571,160
13,Chr5,5834044,5834236,5834140,192
13,Chr5,9968097,9968303,9968200,206
13,Chr5,20489099,20489496,20489297,397
13,Chr5,20943754,20944301,20944028,547
13,Chr5,25199080,25200627,25199854,1547
14,Chr1,3445451,3445639,3445545,188
14,Chr1,5099099,5100561,5099830,1462
14,Chr1,10338964,10342787,10340876,3823
14,Chr1,11682342,11683343,11682842,1001
14,Chr1,25635818,25638424,25637121,2606
14,Chr2,7283849,7284313,7284081,464
14,Chr2,7719655,7720078,7719867,423
14,Chr2,10858432,10858811,10858622,379
14,Chr2,11938498,11939797,11939148,1299
14,Chr2,14651006,14655825,14653416,4819
14,Chr2,15081666,15082680,15082173,1014
14,Chr2,17365717,17365827,17365772,110
14,Chr2,18538841,18539861,18539351,1020
14,Chr3,388609,389200,388905,591
14,Chr3,1307188,1308526,1307857,1338
14,Chr3,4123260,4124302,4123781,1042
14,Chr3,9737226,9737403,9737314,177
14,Chr3,17240075,17240209,17240142,134
14,Chr3,19555252,19557061,19556156,1809
14,Chr3,21932399,21933117,21932758,718
14,Chr4,428659,428864,428761,205
14,Chr4,927054,927805,927430,751
14,Chr4,8397582,8399352,8398467,1770
14,Chr4,9567611,9568339,9567975,728
14,Chr4,11898058,11898757,11898408,699
14,Chr4,11899582,11899652,11899617,70
14,Chr4,13781526,13793924,13787725,12398
14,Chr5,3078867,3079234,3079051,367
14,Chr5,4465553,4465904,4465729,351
14,Chr5,5521045,5524623,5522834,3578
14,Chr5,6951113,6951857,6951485,744
14,Chr5,19367476,19368236,19367856,760
14,Chr5,19995927,19996564,19996245,637
14,Chr5,20460571,20460871,20460721,300
14,Chr5,21283829,21284011,21283920,182
14,Chr5,24615071,24615859,24615465,788
14,Chr5,25759284,25761459,25760372,2175
15,Chr1,3248333,3248972,3248653,639
15,Chr1,12502802,12503733,12503268,931
15,Chr1,28856017,28859116,28857567,3099
15,Chr2,11756084,11756441,11756262,357
15,Chr2,17003052,17004248,17003650,1196
15,Chr3,1623226,1623671,1623448,445
15,Chr3,16622513,16624353,16623433,1840
15,Chr4,526673,526874,526773,201
15,Chr4,18001566,18002419,18001992,853
15,Chr4,18547686,18548499,18548092,813
15,Chr5,3993862,3994334,3994098,472
15,Chr5,5595849,5601001,5598425,5152
15,Chr5,6292097,6292278,6292187,181
15,Chr5,14517670,14517859,14517764,189
15,Chr5,14638500,14639533,14639016,1033
16,Chr1,5072878,5116528,5094703,43650
16,Chr1,8307685,8308186,8307935,501
16,Chr1,9166804,9166880,9166842,76
16,Chr1,11758556,11759744,11759150,1188
16,Chr1,22275069,22276137,22275603,1068
16,Chr1,22807915,22808208,22808061,293
16,Chr1,25723577,25723780,25723679,203
16,Chr1,28238620,28239662,28239141,1042
16,Chr1,30037691,30037771,30037731,80
16,Chr2,1127489,1128956,1128223,1467
16,Chr2,16231880,16232121,16232000,241
16,Chr2,16599493,16603294,16601393,3801
16,Chr2,19191789,19193993,19192891,2204
16,Chr3,2841199,2843850,2842525,2651
16,Chr3,7985263,7987074,7986169,1811
16,Chr3,18992075,18993233,18992654,1158
16,Chr3,19595156,19595927,19595542,771
16,Chr4,73968,75566,74767,1598
16,Chr4,13339878,13344754,13342316,4876
16,Chr5,405548,406925,406236,1377
16,Chr5,2464698,2465663,2465180,965
16,Chr5,6337115,6337945,6337530,830
16,Chr5,7003091,7004999,7004045,1908
16,Chr5,20220890,20222078,20221484,1188
16,Chr5,21306522,21307144,21306833,622
16,Chr5,22813932,22816931,22815432,2999
16,Chr5,25234489,25234919,25234704,430
16,Chr5,26207071,26208591,26207831,1520
17,Chr1,266733,266846,266789,113
17,Chr1,4529000,4529181,4529090,181
17,Chr1,6059360,6061846,6060603,2486
17,Chr1,17916654,17919363,17918008,2709
17,Chr1,25142069,25143543,25142806,1474
17,Chr1,25950651,25953552,25952101,2901
17,Chr2,362468,362541,362504,73
17,Chr2,1449847,1451259,1450553,1412
17,Chr2,8105869,8140037,8122953,34168
17,Chr2,9248719,9249552,9249135,833
17,Chr2,18349657,18350150,18349903,493
17,Chr2,19582892,19583487,19583190,595
17,Chr3,1210993,1214056,1212525,3063
17,Chr3,3217131,3217974,3217553,843
17,Chr3,3813434,3813760,3813597,326
17,Chr3,7633074,7633173,7633124,99
17,Chr3,18836237,18837460,18836849,1223
17,Chr3,20139374,20139548,20139461,174
17,Chr3,20734088,20734444,20734266,356
17,Chr3,21247571,21247821,21247696,250
17,Chr3,23290413,23291586,23290999,1173
17,Chr4,7285536,7286784,7286160,1248
17,Chr4,8607245,8608007,8607626,762
17,Chr4,10465624,10466070,10465847,446
17,Chr4,12512451,12512805,12512628,354
17,Chr4,17868392,17870544,17869468,2152
17,Chr5,33234,36968,35101,3734
17,Chr5,3830238,3836395,3833316,6157
17,Chr5,5693856,5694283,5694070,427
17,Chr5,17196179,17196352,17196265,173
17,Chr5,24950393,24952102,24951247,1709
17,Chr5,26228736,26229417,26229076,681
17,Chr5,26904251,26904414,26904333,163
18,Chr1,1282224,1282314,1282269,90
18,Chr1,2884591,2884808,2884699,217
18,Chr1,3507429,3512840,3510135,5411
18,Chr1,18875303,18875495,18875399,192
18,Chr1,19761612,19789214,19775413,27602
18,Chr1,27059583,27059688,27059635,105
18,Chr1,29393113,29393806,29393459,693
18,Chr2,7705493,7706447,7705970,954
18,Chr2,13781317,13782937,13782127,1620
18,Chr2,15210463,15211234,15210849,771
18,Chr2,17213410,17214757,17214084,1347
18,Chr2,19423665,19426368,19425017,2703
18,Chr3,2171679,2172186,2171933,507
18,Chr3,6398429,6399534,6398981,1105
18,Chr3,16421371,16421557,16421464,186
18,Chr3,19215305,19216013,19215659,708
18,Chr3,22917603,22917804,22917703,201
18,Chr4,1255641,1256367,1256004,726
18,Chr4,8972468,8973043,8972756,575
18,Chr4,10597830,10598094,10597962,264
18,Chr4,13653693,13656608,13655151,2915
18,Chr5,2068951,2070455,2069703,1504
18,Chr5,3871424,3881347,3876386,9923
18,Chr5,4680947,4681129,4681038,182
18,Chr5,5899879,5900369,5900124,490
18,Chr5,6850833,6852188,6851511,1355
18,Chr5,9837698,9838196,9837947,498
18,Chr5,16203435,16204134,16203785,699
18,Chr5,17742391,17742392,17742391,1
18,Chr5,19143274,19144203,19143738,929
18,Chr5,20939994,20941287,20940640,1293
18,Chr5,24070468,24071709,24071088,1241
19,Chr1,758274,760741,759508,2467
19,Chr1,1226581,1227493,1227037,912
19,Chr1,1727824,1730896,1729360,3072
19,Chr1,8106192,8107206,8106699,1014
19,Chr1,8993661,8993680,8993671,19
19,Chr1,10345699,10346645,10346172,946
19,Chr1,17938284,17942688,17940486,4404
19,Chr1,26007398,26008109,26007754,711
19,Chr1,26472214,26472579,26472396,365
19,Chr2,11012479,11013424,11012951,945
19,Chr2,11945702,11946537,11946120,835
19,Chr2,12783726,12784025,12783876,299
19,Chr2,15647619,15650096,15648857,2477
19,Chr3,623740,625997,624868,2257
19,Chr3,5483910,5485603,5484756,1693
19,Chr3,9916407,9918859,9917633,2452
19,Chr3,18751617,18752006,18751811,389
19,Chr4,796880,797345,797112,465
19,Chr4,7066072,7066756,7066414,684
19,Chr4,13512245,13513481,13512863,1236
19,Chr4,13863666,13864767,13864216,1101
19,Chr5,2392306,2392462,2392384,156
19,Chr5,20239156,20240595,20239876,1439
19,Chr5,21091469,21093257,21092363,1788
19,Chr5,26900086,26900331,26900208,245
2,Chr1,2617809,2618641,2618225,832
2,Chr1,3676526,3677300,3676913,774
2,Chr1,5962889,5963494,5963191,605
2,Chr1,8466044,8467887,8466966,1843
2,Chr1,20835838,20835976,20835907,138
2,Chr1,26367869,26371807,26369838,3938
2,Chr1,28932526,28934610,28933568,2084
2,Chr2,1318898,1319598,1319248,700
2,Chr2,2181177,2181296,2181237,119
2,Chr2,9033110,9033179,9033144,69
2,Chr2,14435885,14436421,14436153,536
2,Chr2,14852657,14852887,14852772,230
2,Chr2,17290948,17320860,17305904,29912
2,Chr3,5993405,5993459,5993432,54
2,Chr3,8911779,8912351,8912065,572
2,Chr3,17945438,17945561,17945500,123
2,Chr4,580220,581261,580740,1041
2,Chr4,1090170,1090639,1090404,469
2,Chr4,8822958,8823059,8823008,101
2,Chr4,9329343,9329501,9329422,158
2,Chr4,10796845,10797052,10796949,207
2,Chr4,12011358,12012603,12011980,1245
2,Chr4,12852098,12854594,12853346,2496
2,Chr5,9731741,9732589,9732165,848
2,Chr5,19160029,19162278,19161153,2249
2,Chr5,25568423,25570806,25569615,2383
20,Chr1,971198,986719,978958,15521
20,Chr1,5325156,5325572,5325364,416
20,Chr1,7925420,7929066,7927243,3646
20,Chr1,10721638,10722153,10721896,515
20,Chr1,18430897,18431785,18431341,888
20,Chr1,19108370,19110078,19109224,1708
20,Chr1,26538561,26539906,26539233,1345
20,Chr1,27517488,27518861,27518174,1373
20,Chr2,115824,116877,116350,1053
20,Chr2,7086375,7088080,7087227,1705
20,Chr3,3625424,3626515,3625970,1091
20,Chr3,8082158,8082171,8082164,13
20,Chr3,8692990,8693279,8693134,289
20,Chr3,19837877,19839003,19838440,1126
20,Chr4,8417854,8418315,8418084,461
20,Chr5,1414874,1415757,1415316,883
20,Chr5,6850833,6852188,6851511,1355
20,Chr5,7884017,7884455,7884236,438
20,Chr5,17511418,17511732,17511575,314
20,Chr5,20491441,20491826,20491633,385
20,Chr5,22764087,22764114,22764101,27
21,Chr1,1913764,1914650,1914207,886
21,Chr1,2909236,2910372,2909804,1136
21,Chr1,3113115,3116038,3114577,2923
21,Chr1,5289584,5293684,5291634,4100
21,Chr1,7370243,7370436,7370339,193
21,Chr1,9650898,9651388,9651143,490
21,Chr1,10535572,10536895,10536234,1323
21,Chr1,11671670,11672024,11671847,354
21,Chr1,17826059,17826232,17826145,173
21,Chr2,6959762,6959958,6959860,196
21,Chr2,11295356,11296174,11295765,818
21,Chr2,15158161,15158329,15158245,168
21,Chr2,18349657,18350150,18349903,493
21,Chr2,19145882,19147905,19146894,2023
21,Chr2,19687774,19689120,19688447,1346
21,Chr3,657775,659128,658451,1353
21,Chr3,5060615,5061066,5060841,451
21,Chr3,6179343,6179797,6179570,454
21,Chr3,7945274,7945317,7945296,43
21,Chr3,8623590,8623951,8623770,361
21,Chr3,18218504,18218559,18218532,55
21,Chr3,19910636,19911122,19910879,486
21,Chr4,6503011,6503029,6503020,18
21,Chr4,8244051,8251889,8247970,7838
21,Chr4,9363219,9365553,9364386,2334
21,Chr4,11867679,11868703,11868191,1024
21,Chr4,14404809,14404838,14404823,29
21,Chr5,3203685,3203751,3203718,66
21,Chr5,4652608,4653025,4652816,417
21,Chr5,18286336,18287502,18286919,1166
21,Chr5,20471672,20471730,20471701,58
21,Chr5,21355568,21356157,21355862,589
21,Chr5,22773905,22774562,22774233,657
22,Chr1,159122,159434,159278,312
22,Chr1,1243087,1282224,1262655,39137
22,Chr1,3806736,3808279,3807508,1543
22,Chr1,10825285,10826779,10826032,1494
22,Chr1,18515058,18515067,18515062,9
22,Chr1,21358496,21359304,21358900,808
22,Chr1,28671057,28724228,28697643,53171
22,Chr1,29517657,29519162,29518409,1505
22,Chr1,30220274,30222052,30221163,1778
22,Chr2,8105869,8140037,8122953,34168
22,Chr2,17409423,17413626,17411525,4203
22,Chr3,3308301,3308562,3308431,261
22,Chr3,3860375,3862256,3861315,1881
22,Chr4,10724520,10725403,10724962,883
22,Chr5,2315504,2316383,2315944,879
22,Chr5,5765705,5765845,5765775,140
22,Chr5,18672051,18673168,18672609,1117
22,Chr5,19907633,19908195,19907914,562
23,Chr1,1541172,1543645,1542408,2473
23,Chr1,5116659,5119148,5117903,2489
23,Chr1,5481137,5481514,5481325,377
23,Chr1,5973412,5973692,5973552,280
23,Chr1,8975583,8976103,8975843,520
23,Chr1,12974439,13006264,12990351,31825
23,Chr1,29386230,29386638,29386434,408
23,Chr2,9256626,9261510,9259068,4884
23,Chr2,10256858,10257350,10257104,492
23,Chr2,13377266,13380503,13378884,3237
23,Chr2,16250607,16250734,16250671,127
23,Chr2,18714373,18715904,18715139,1531
23,Chr3,2889198,2890621,2889910,1423
23,Chr3,5135037,5142262,5138649,7225
23,Chr3,6015611,6016966,6016289,1355
23,Chr3,6785361,6786404,6785883,1043
23,Chr3,18546575,18547090,18546833,515
23,Chr3,20519907,20520813,20520360,906
23,Chr3,22827302,22835558,22831430,8256
23,Chr4,5923975,5924099,5924037,124
23,Chr4,12229712,12230322,12230017,610
23,Chr4,13160117,13161081,13160599,964
23,Chr5,1502358,1503421,1502890,1063
23,Chr5,1677946,1679252,1678599,1306
23,Chr5,2517089,2517187,2517138,98
23,Chr5,13867572,13868750,13868161,1178
23,Chr5,16737756,16738016,16737886,260
23,Chr5,23248305,23255309,23251807,7004
24,Chr1,1423727,1423970,1423849,243
24,Chr1,8595014,8596430,8595722,1416
24,Chr1,18956064,18970944,18963504,14880
24,Chr1,25253343,25254725,25254034,1382
24,Chr1,26965671,26967135,26966403,1464
24,Chr1,30304493,30304689,30304591,196
24,Chr2,5679007,5680591,5679799,1584
24,Chr2,6179155,6179162,6179159,7
24,Chr2,7400658,7400818,7400738,160
24,Chr2,11147112,11147468,11147290,356
24,Chr2,15764408,15764744,15764576,336
24,Chr2,19361663,19369113,19365388,7450
24,Chr3,906827,906854,906841,27
24,Chr3,2910339,2911506,2910923,1167
24,Chr3,7965661,7966827,7966244,1166
24,Chr3,10244336,10249734,10247035,5398
24,Chr3,18661977,18662233,18662105,256
24,Chr3,19253752,19255707,19254730,1955
24,Chr3,20114895,20115975,20115435,1080
24,Chr3,21599287,21608492,21603889,9205
24,Chr3,23060901,23061380,23061141,479
24,Chr4,190806,200818,195812,10012
24,Chr4,9944029,9949468,9946749,5439
24,Chr5,1053718,1054689,1054204,971
24,Chr5,2085884,2086692,2086288,808
24,Chr5,2885142,2886999,2886070,1857
24,Chr5,3990159,3990883,3990521,724
24,Chr5,4632977,4634542,4633759,1565
24,Chr5,20149381,20186431,20167906,37050
24,Chr5,23158346,23165567,23161956,7221
24,Chr5,24738360,24739199,24738780,839
24,Chr5,25036433,25038001,25037217,1568
24,Chr5,25780696,25780748,25780722,52
25,Chr1,445595,446882,446239,1287
25,Chr1,3934385,3934409,3934397,24
25,Chr1,6405502,6410655,6408078,5153
25,Chr1,9050494,9062110,9056302,11616
25,Chr1,12686181,12687068,12686625,887
25,Chr1,18827149,18827708,18827429,559
25,Chr1,20602978,20605860,20604419,2882
25,Chr1,26550373,26550449,26550411,76
25,Chr1,26662496,26663272,26662884,776
25,Chr2,724023,728266,726145,4243
25,Chr2,857177,858030,857603,853
25,Chr2,2283811,2284201,2284006,390
25,Chr2,10457322,10457954,10457638,632
25,Chr2,14010029,14010288,14010159,259
25,Chr2,18462676,18463587,18463132,911
25,Chr2,19349079,19350861,19349970,1782
25,Chr2,19467608,19468251,19467930,643
25,Chr3,4377061,4378346,4377703,1285
25,Chr3,8866810,8871215,8869012,4405
25,Chr3,20801587,20802165,20801876,578
25,Chr3,22009541,22012959,22011250,3418
25,Chr4,976581,983150,979865,6569
25,Chr4,13063587,13066737,13065162,3150
25,Chr5,2033992,2034809,2034400,817
25,Chr5,4216649,4217338,4216993,689
25,Chr5,9722315,9722684,9722499,369
25,Chr5,21435966,21436508,21436237,542
25,Chr5,24753021,24757178,24755099,4157
25,Chr5,25466110,25466850,25466480,740
26,Chr1,797322,834960,816141,37638
26,Chr1,10681303,10682685,10681994,1382
26,Chr2,1989786,1989878,1989832,92
26,Chr2,10079906,10080539,10080222,633
26,Chr2,19580777,19581566,19581171,789
26,Chr3,8608412,8610873,8609642,2461
26,Chr3,21241444,21241579,21241512,135
26,Chr4,11566613,11569548,11568081,2935
26,Chr4,12474273,12479400,12476837,5127
26,Chr5,190991,192850,191921,1859
26,Chr5,3045674,3045785,3045730,111
26,Chr5,7953573,7953822,7953697,249
26,Chr5,25437589,25438668,25438129,1079
26,Chr5,25714176,25714674,25714425,498
27,Chr1,2744896,2744965,2744930,69
27,Chr1,10571749,10572372,10572061,623
27,Chr1,21262606,21266632,21264619,4026
27,Chr1,30299862,30300501,30300182,639
27,Chr2,12217028,12219101,12218064,2073
27,Chr2,12868351,12869964,12869157,1613
27,Chr2,17925170,17927744,17926457,2574
27,Chr3,674225,676677,675451,2452
27,Chr3,2894456,2897362,2895909,2906
27,Chr3,2904313,2911506,2907909,7193
27,Chr3,6521894,6529843,6525868,7949
27,Chr3,20365650,20367127,20366388,1477
27,Chr4,5660121,5660231,5660176,110
27,Chr4,7877234,7877383,7877308,149
27,Chr4,9134400,9134404,9134402,4
27,Chr4,12965613,12966506,12966059,893
27,Chr4,13463857,13463862,13463859,5
27,Chr5,1872781,1895107,1883944,22326
27,Chr5,6014017,6014320,6014169,303
27,Chr5,17713204,17713670,17713437,466
27,Chr5,19647940,19648133,19648036,193
27,Chr5,21226949,21227410,21227179,461
27,Chr5,26280965,26281017,26280991,52
28,Chr1,6529771,6529786,6529779,15
28,Chr1,7175613,7175615,7175614,2
28,Chr1,11469035,11469636,11469335,601
28,Chr1,20366844,20368762,20367803,1918
28,Chr1,23752420,23752970,23752695,550
28,Chr1,29875101,29878497,29876799,3396
28,Chr2,8167394,8168512,8167953,1118
28,Chr2,13812911,13818817,13815864,5906
28,Chr2,16318242,16319037,16318640,795
28,Chr2,16377503,16377825,16377664,322
28,Chr2,19051443,19051669,19051556,226
28,Chr2,19582502,19582660,19582581,158
28,Chr3,549625,554683,552154,5058
28,Chr3,1653409,1654434,1653921,1025
28,Chr3,4720551,4723166,4721859,2615
28,Chr3,7538150,7539400,7538775,1250
28,Chr3,10383897,10384263,10384080,366
28,Chr3,11463658,11465295,11464476,1637
28,Chr3,17513755,17513825,17513790,70
28,Chr3,21465064,21468762,21466913,3698
28,Chr4,697135,697258,697197,123
28,Chr4,12771205,12774893,12773049,3688
28,Chr4,13858064,13859640,13858852,1576
28,Chr4,14918516,14931665,14925090,13149
28,Chr4,15984152,15984894,15984523,742
28,Chr5,277368,278353,277860,985
28,Chr5,716439,717534,716987,1095
28,Chr5,2102470,2103906,2103188,1436
28,Chr5,2938597,2940277,2939437,1680
28,Chr5,4071991,4073312,4072651,1321
28,Chr5,22326375,22326626,22326501,251
28,Chr5,24531141,24531601,24531371,460
28,Chr5,25440234,25440631,25440432,397
28,Chr5,26132879,26133929,26133404,1050
29,Chr1,612952,614273,613612,1321
29,Chr1,2104632,2105166,2104899,534
29,Chr1,5813067,5814149,5813608,1082
29,Chr1,6224081,6227879,6225980,3798
29,Chr1,7153779,7154314,7154047,535
29,Chr1,13436918,13448718,13442818,11800
29,Chr1,28011825,28013331,28012578,1506
29,Chr1,29486920,29487344,29487132,424
29,Chr2,5951310,5953482,5952396,2172
29,Chr2,13804439,13804464,13804451,25
29,Chr2,14276414,14276588,14276501,174
29,Chr2,17651107,17651885,17651496,778
29,Chr2,19152124,19152441,19152282,317
29,Chr3,2146221,2147176,2146699,955
29,Chr3,2761022,2761183,2761102,161
29,Chr3,3592805,3594726,3593765,1921
29,Chr3,5142262,5165948,5154105,23686
29,Chr3,6097310,6098399,6097854,1089
29,Chr3,8218644,8219922,8219283,1278
29,Chr3,17534669,17535928,17535299,1259
29,Chr3,18064520,18064737,18064628,217
29,Chr3,22020697,22020875,22020786,178
29,Chr3,23279761,23280934,23280347,1173
29,Chr4,7948693,7948703,7948698,10
29,Chr4,8827453,8831411,8829432,3958
29,Chr4,11655732,11657678,11656705,1946
29,Chr4,11972753,11987179,11979966,14426
29,Chr5,4768672,4770609,4769640,1937
29,Chr5,6950804,6951113,6950958,309
29,Chr5,7976660,7976949,7976804,289
29,Chr5,24389082,24389762,24389422,680
29,Chr5,25938697,25940779,25939738,2082
29,Chr5,26730822,26731341,26731082,519
29,Chr5,26741775,26741815,26741795,40
3,Chr1,6015934,6017009,6016472,1075
3,Chr1,6241931,6242203,6242067,272
3,Chr1,7087633,7087759,7087696,126
3,Chr1,9196886,9198263,9197574,1377
3,Chr1,9650898,9651388,9651143,490
3,Chr1,18413347,18414693,18414020,1346
3,Chr1,23579374,23579435,23579404,61
3,Chr1,25393709,25395186,25394447,1477
3,Chr1,27991247,27991448,27991347,201
3,Chr1,28651893,28724228,28688061,72335
3,Chr1,30269554,30270428,30269991,874
3,Chr2,14880929,14884716,14882823,3787
3,Chr2,16780769,16782510,16781639,1741
3,Chr2,19261847,19263042,19262445,1195
3,Chr2,19506297,19507241,19506769,944
3,Chr3,324841,325360,325101,519
3,Chr3,1727244,1728216,1727730,972
3,Chr3,2177347,2178009,2177678,662
3,Chr3,6154292,6156010,6155151,1718
3,Chr3,8282126,8282562,8282344,436
3,Chr3,9970023,9971356,9970689,1333
3,Chr3,17551986,17552472,17552229,486
3,Chr3,20111122,20112540,20111831,1418
3,Chr4,11180642,11181127,11180884,485
3,Chr5,3342015,3343081,3342548,1066
3,Chr5,21893242,21893821,21893532,579
30,Chr1,71348,90571,80960,19223
30,Chr1,6813411,6813996,6813703,585
30,Chr1,8912860,8913326,8913093,466
30,Chr1,8926613,8926770,8926691,157
30,Chr1,9969869,9969934,9969901,65
30,Chr1,16623857,16624165,16624011,308
30,Chr1,18967126,19007704,18987415,40578
30,Chr1,21489927,21491078,21490503,1151
30,Chr1,25130009,25130811,25130410,802
30,Chr1,26835854,26836574,26836214,720
30,Chr1,28456198,28477388,28466793,21190
30,Chr1,29272070,29272614,29272342,544
30,Chr1,30209205,30209421,30209313,216
30,Chr2,9516312,9518183,9517248,1871
30,Chr2,17848787,17855602,17852195,6815
30,Chr3,682212,685110,683661,2898
30,Chr3,1870126,1870619,1870372,493
30,Chr3,3313590,3334922,3324256,21332
30,Chr3,11523980,11524278,11524129,298
30,Chr3,18815125,18816266,18815695,1141
30,Chr4,5317737,5335364,5326551,17627
30,Chr4,10836415,10837366,10836891,951
30,Chr4,11892575,11892908,11892741,333
30,Chr4,12871479,12877825,12874652,6346
30,Chr5,818990,819030,819010,40
30,Chr5,2522196,2523592,2522894,1396
30,Chr5,3547090,3547564,3547327,474
30,Chr5,4650512,4651560,4651036,1048
30,Chr5,6527432,6527837,6527634,405
