chr	window	cumwindow	cov
Chr1	12200001	12200001	0.0583281349
Chr1	12300001	12300001	0.05877414595
Chr1	12400001	12400001	0.07631406665
Chr1	12500001	12500001	0.09741589203
Chr1	12600001	12600001	0.1088590506
Chr1	12700001	12700001	0.1492006418
Chr1	12800001	12800001	0.1420794839
Chr1	12900001	12900001	0.09239171253
Chr1	13000001	13000001	0.1245793756
Chr1	13100001	13100001	0.1577110239
Chr1	13200001	13200001	0.147835942
Chr1	13300001	13300001	0.1545156219
Chr1	13400001	13400001	0.1604431705
Chr1	13500001	13500001	0.1735994401
Chr1	13600001	13600001	0.2046673969
Chr1	13700001	13700001	0.2284853276
Chr1	13800001	13800001	0.1911296771
Chr1	13900001	13900001	0.2275513295
Chr1	14000001	14000001	0.1886463933
Chr1	14100001	14100001	0.1809603195
Chr1	14200001	14200001	0.2477873849
Chr1	14300001	14300001	0.2318264457
Chr1	14400001	14400001	0.2583735904
Chr1	14500001	14500001	0.2607653152
Chr1	14600001	14600001	0.1359087574
Chr1	14700001	14700001	0.1011928002
Chr1	14800001	14800001	0.1513082947
Chr1	14900001	14900001	0.1197099165
Chr1	15000001	15000001	0.2067433941
Chr1	15100001	15100001	0.2445692223
Chr1	15200001	15200001	0.2417014195
Chr1	15300001	15300001	0.2062762805
Chr1	15400001	15400001	0.2616896054
Chr1	15500001	15500001	0.2507838085
Chr1	15600001	15600001	0.2152705176
Chr1	15700001	15700001	0.2111063847
Chr1	15800001	15800001	0.2100672137
Chr1	15900001	15900001	0.1505409814
Chr1	16000001	16000001	0.2070277142
Chr1	16100001	16100001	0.1462002523
Chr1	16200001	16200001	0.157101092
Chr1	16300001	16300001	0.2268238602
Chr1	16400001	16400001	0.1075600767
Chr1	16500001	16500001	0.186867538
Chr1	16600001	16600001	0.1836079339
Chr1	16700001	16700001	0.1258897537
Chr1	16800001	16800001	0.08833368493
Chr1	16900001	16900001	0.1041386205
Chr1	17000001	17000001	0.1133906945
Chr1	17100001	17100001	0.05984839146
Chr1	17200001	17200001	0.09620205267
Chr1	17300001	17300001	0.067548349
Chr1	17400001	17400001	0.05662455171
Chr1	17500001	17500001	0.1021788328
Chr1	17600001	17600001	0.1131875792
Chr1	17700001	17700001	0.04167833659
Chr1	17800001	17800001	0.0510792325
Chr1	17900001	17900001	0.03219283808
Chr1	18000001	18000001	0.05949537662
Chr1	18100001	18100001	0.06024144202
Chr1	18200001	18200001	0.0312881776
Chr1	18300001	18300001	0.0442451796
Chr1	18400001	18400001	0.02392576404
Chr1	18500001	18500001	0.04311707187
Chr1	18600001	18600001	0.03928122932
Chr1	18700001	18700001	0.0345829318
Chr1	18800001	18800001	0.05182658826
Chr1	18900001	18900001	0.06750653753
Chr1	19000001	19000001	0.02736547824
Chr1	19100001	19100001	0.03387567514
Chr1	19200001	19200001	0.02335417074
Chr1	19300001	19300001	0.08751355867
Chr1	19400001	19400001	0.02737077528
Chr1	19500001	19500001	0.03945962449
Chr1	19600001	19600001	0.03584520712
Chr1	19700001	19700001	0.05883861243
Chr1	19800001	19800001	0.02759913702
Chr1	19900001	19900001	0.03269077341
Chr1	20000001	20000001	0.03593766656
Chr1	20100001	20100001	0.02134789545
Chr1	20200001	20200001	0.02521573196
Chr1	20300001	20300001	0.06703002859
Chr1	20400001	20400001	0.04019626287
Chr1	20500001	20500001	0.03059541634
Chr1	20600001	20600001	0.03910781914
Chr1	20700001	20700001	0.03323884103
Chr1	20800001	20800001	0.03401035163
Chr1	20900001	20900001	0.03427360835
Chr1	21000001	21000001	0.03158180349
Chr1	21100001	21100001	0.03372373219
Chr1	21200001	21200001	0.054737678
Chr1	21300001	21300001	0.05119811069
Chr1	21400001	21400001	0.0605549118
Chr1	21500001	21500001	0.04233686705
Chr1	21600001	21600001	0.03604666718
Chr1	21700001	21700001	0.08959494458
Chr1	21800001	21800001	0.04206446496
Chr1	21900001	21900001	0.02424044597
Chr1	22000001	22000001	0.03220872431
Chr1	22100001	22100001	0.06194732567
Chr1	22200001	22200001	0.02598626501
Chr1	22300001	22300001	0.02140429651
Chr1	22400001	22400001	0.0311621233
Chr1	22500001	22500001	0.02712358934
Chr1	22600001	22600001	0.0428459601
Chr1	22700001	22700001	0.02493658953
Chr1	22800001	22800001	0.03443599486
Chr1	22900001	22900001	0.0222308401
Chr1	23000001	23000001	0.02437366841
Chr1	23100001	23100001	0.03716096338
Chr1	23200001	23200001	0.03861716195
Chr1	23300001	23300001	0.02920673991
Chr1	23400001	23400001	0.02259655253
Chr1	23500001	23500001	0.03395250361
Chr1	23600001	23600001	0.02698032045
Chr1	23700001	23700001	0.01495025133
Chr1	23800001	23800001	0.02352719094
Chr1	23900001	23900001	0.04553072297
Chr1	24000001	24000001	0.02815146888
Chr1	24100001	24100001	0.02610554828
Chr1	24200001	24200001	0.02987701872
Chr1	24300001	24300001	0.03555920055
Chr1	24400001	24400001	0.02914318966
Chr1	24500001	24500001	0.02069031602
Chr1	24600001	24600001	0.02325320402
Chr1	24700001	24700001	0.02945119503
Chr1	24800001	24800001	0.02625451416
Chr1	24900001	24900001	0.01774515473
Chr1	25000001	25000001	0.03632142327
Chr1	25100001	25100001	0.04236873423
Chr1	25200001	25200001	0.02360394183
Chr1	25300001	25300001	0.0231320996
Chr1	25400001	25400001	0.02723254503
Chr1	25500001	25500001	0.01936750028
Chr1	25600001	25600001	0.0296111648
Chr1	25700001	25700001	0.02018124335
Chr1	25800001	25800001	0.01360635455
Chr1	25900001	25900001	0.02389491048
Chr1	26000001	26000001	0.01982120849
Chr1	26100001	26100001	0.01769638845
Chr1	26200001	26200001	0.01190319965
Chr1	26300001	26300001	0.04331113993
Chr1	26400001	26400001	0.02019559327
Chr1	26500001	26500001	0.0133998618
Chr1	26600001	26600001	0.01795171812
Chr1	26700001	26700001	0.02210486284
Chr1	26800001	26800001	0.02441557677
Chr1	26900001	26900001	0.01705752686
Chr1	27000001	27000001	0.02054649627
Chr1	27100001	27100001	0.01307079539
Chr1	27200001	27200001	0.0194386969
Chr1	27300001	27300001	0.0179740028
Chr1	27400001	27400001	0.01939837201
Chr1	27500001	27500001	0.019185286
Chr1	27600001	27600001	0.02158919152
Chr1	27700001	27700001	0.01317569331
Chr1	27800001	27800001	0.02389580588
Chr1	27900001	27900001	0.0208504404
Chr1	28000001	28000001	0.02063810856
Chr1	28100001	28100001	0.01826127679
Chr1	28200001	28200001	0.01298261832
Chr1	28300001	28300001	0.01468174334
Chr1	28400001	28400001	0.01281502221
Chr1	28500001	28500001	0.01930489678
Chr1	28600001	28600001	0.01387756557
Chr1	28700001	28700001	0.01947212201
Chr1	28800001	28800001	0.01866587095
Chr1	28900001	28900001	0.01993210683
Chr1	29000001	29000001	0.02575668997
Chr1	29100001	29100001	0.02231461902
Chr1	29200001	29200001	0.01511793408
Chr1	29300001	29300001	0.01912264732
Chr1	29400001	29400001	0.02893114624
Chr1	29500001	29500001	0.01540622481
Chr1	29600001	29600001	0.02007434332
Chr1	29700001	29700001	0.02880529655
Chr1	29800001	29800001	0.02126651346
Chr1	29900001	29900001	0.02459367087
Chr1	30000001	30000001	0.02338830652
Chr1	30100001	30100001	0.01817602531
Chr1	30200001	30200001	0.02531068853
Chr1	30300001	30300001	0.01008372392
Chr1	30400001	30400001	0.01008372392
Chr2	1	30427672	0.1868643931
Chr2	100001	30527672	0.03576340806
Chr2	200001	30627672	0.05106440024
Chr2	300001	30727672	0.06386795628
Chr2	400001	30827672	0.03505828767
Chr2	500001	30927672	0.08500464509
Chr2	600001	31027672	0.04465914487
Chr2	700001	31127672	0.04492234536
Chr2	800001	31227672	0.05379993533
Chr2	900001	31327672	0.07163467237
Chr2	1000001	31427672	0.04573282424
Chr2	1100001	31527672	0.04896873717
Chr2	1200001	31627672	0.124103673
Chr2	1300001	31727672	0.09236565212
Chr2	1400001	31827672	0.08896411523
Chr2	1500001	31927672	0.08006685377
Chr2	1600001	32027672	0.1150448981
Chr2	1700001	32127672	0.1397453688
Chr2	1800001	32227672	0.1360143905
Chr2	1900001	32327672	0.1045635755
Chr2	2000001	32427672	0.1727590745
Chr2	2100001	32527672	0.1649980161
Chr2	2200001	32627672	0.144191177
Chr2	2300001	32727672	0.1309058828
Chr2	2400001	32827672	0.2223883699
Chr2	2500001	32927672	0.2112219318
Chr2	2600001	33027672	0.214457273
Chr2	2700001	33127672	0.2037241463
Chr2	2800001	33227672	0.1701141902
Chr2	2900001	33327672	0.1330282555
Chr2	3000001	33427672	0.2019131893
Chr2	3100001	33527672	0.1709629274
Chr2	3200001	33627672	0.1659630009
Chr2	3300001	33727672	0.06907551382
Chr2	3400001	33827672	0.08426723123
Chr2	3500001	33927672	0.1837876358
Chr2	3600001	34027672	0.1660700004
Chr2	3700001	34127672	0.2163231025
Chr2	3800001	34227672	0.2209260646
Chr2	3900001	34327672	0.2191098689
Chr2	4000001	34427672	0.1798722858
Chr2	4100001	34527672	0.221583088
Chr2	4200001	34627672	0.200922393
Chr2	4300001	34727672	0.177933179
Chr2	4400001	34827672	0.1825607517
Chr2	4500001	34927672	0.2047259852
Chr2	4600001	35027672	0.1830584131
Chr2	4700001	35127672	0.186702721
Chr2	4800001	35227672	0.2043194437
Chr2	4900001	35327672	0.2349487057
Chr2	5000001	35427672	0.1885181408
Chr2	5100001	35527672	0.1980628454
Chr2	5200001	35627672	0.2576384447
Chr2	5300001	35727672	0.2558664236
Chr2	5400001	35827672	0.1832181006
Chr2	5500001	35927672	0.1870369961
Chr2	5600001	36027672	0.1292959995
Chr2	5700001	36127672	0.1487574272
Chr2	5800001	36227672	0.1926033044
Chr2	5900001	36327672	0.1522914319
Chr2	6000001	36427672	0.1435584411
Chr2	6100001	36527672	0.1738821514
Chr2	6200001	36627672	0.1395043079
Chr2	6300001	36727672	0.1221982148
Chr2	6400001	36827672	0.1474029902
Chr2	6500001	36927672	0.1580478329
Chr2	6600001	37027672	0.08319105257
Chr2	6700001	37127672	0.1696299905
Chr2	6800001	37227672	0.09884627236
Chr2	6900001	37327672	0.139022609
Chr2	7000001	37427672	0.08376162186
Chr2	7100001	37527672	0.09221247097
Chr2	7200001	37627672	0.1020331415
Chr2	7300001	37727672	0.03842708297
Chr2	7400001	37827672	0.04807342141
Chr2	7500001	37927672	0.03741722086
Chr2	7600001	38027672	0.03945464947
Chr2	7700001	38127672	0.0468680336
Chr2	7800001	38227672	0.03103395857
Chr2	7900001	38327672	0.0325013833
Chr2	8000001	38427672	0.0450084973
Chr2	8100001	38527672	0.03885033013
Chr2	8200001	38627672	0.04846450899
Chr2	8300001	38727672	0.0450463096
Chr2	8400001	38827672	0.03227724336
Chr2	8500001	38927672	0.05508419861
Chr2	8600001	39027672	0.03679170093
Chr2	8700001	39127672	0.03499967947
Chr2	8800001	39227672	0.04556905523
Chr2	8900001	39327672	0.0413494826
Chr2	9000001	39427672	0.03511109798
Chr2	9100001	39527672	0.06551650892
Chr2	9200001	39627672	0.02178430788
Chr2	9300001	39727672	0.03585597309
Chr2	9400001	39827672	0.04661823314
Chr2	9500001	39927672	0.03433403786
Chr2	9600001	40027672	0.04071569037
Chr2	9700001	40127672	0.02145698181
Chr2	9800001	40227672	0.02680727971
Chr2	9900001	40327672	0.02949328885
Chr2	10000001	40427672	0.07517966624
Chr2	10100001	40527672	0.02590033904
Chr2	10200001	40627672	0.02996765074
Chr2	10300001	40727672	0.03544598013
Chr2	10400001	40827672	0.03778144057
Chr2	10500001	40927672	0.06755546654
Chr2	10600001	41027672	0.0792237575
Chr2	10700001	41127672	0.02698155925
Chr2	10800001	41227672	0.02787449813
Chr2	10900001	41327672	0.03366472254
Chr2	11000001	41427672	0.02654980395
Chr2	11100001	41527672	0.03454856312
Chr2	11200001	41627672	0.02628001336
Chr2	11300001	41727672	0.03523274984
Chr2	11400001	41827672	0.03987012939
Chr2	11500001	41927672	0.02709600668
Chr2	11600001	42027672	0.03123946813
Chr2	11700001	42127672	0.0272181232
Chr2	11800001	42227672	0.01821677282
Chr2	11900001	42327672	0.02669072882
Chr2	12000001	42427672	0.03032038164
Chr2	12100001	42527672	0.0262795114
Chr2	12200001	42627672	0.02200173701
Chr2	12300001	42727672	0.01714664741
Chr2	12400001	42827672	0.04084875453
Chr2	12500001	42927672	0.02997197171
Chr2	12600001	43027672	0.02028042074
Chr2	12700001	43127672	0.02722411741
Chr2	12800001	43227672	0.03018635581
Chr2	12900001	43327672	0.01329847604
Chr2	13000001	43427672	0.02758505204
Chr2	13100001	43527672	0.02062015449
Chr2	13200001	43627672	0.03455616217
Chr2	13300001	43727672	0.02777551008
Chr2	13400001	43827672	0.02762939538
Chr2	13500001	43927672	0.02850781581
Chr2	13600001	44027672	0.02559589186
Chr2	13700001	44127672	0.02056601826
Chr2	13800001	44227672	0.01822787933
Chr2	13900001	44327672	0.02300649867
Chr2	14000001	44427672	0.02074002885
Chr2	14100001	44527672	0.01686768677
Chr2	14200001	44627672	0.01585107232
Chr2	14300001	44727672	0.01993842397
Chr2	14400001	44827672	0.04528814501
Chr2	14500001	44927672	0.02396551564
Chr2	14600001	45027672	0.02356412157
Chr2	14700001	45127672	0.02171708119
Chr2	14800001	45227672	0.02851106486
Chr2	14900001	45327672	0.02426089618
Chr2	15000001	45427672	0.01552687116
Chr2	15100001	45527672	0.01620313176
Chr2	15200001	45627672	0.01824249685
Chr2	15300001	45727672	0.01920274826
Chr2	15400001	45827672	0.02569161128
Chr2	15500001	45927672	0.02923208907
Chr2	15600001	46027672	0.01560925762
Chr2	15700001	46127672	0.01376755762
Chr2	15800001	46227672	0.01994117228
Chr2	15900001	46327672	0.01299259239
Chr2	16000001	46427672	0.03611797954
Chr2	16100001	46527672	0.0176295078
Chr2	16200001	46627672	0.01780086732
Chr2	16300001	46727672	0.02405497674
Chr2	16400001	46827672	0.01643134499
Chr2	16500001	46927672	0.01818437825
Chr2	16600001	47027672	0.02033649913
Chr2	16700001	47127672	0.01235275377
Chr2	16800001	47227672	0.01763532691
Chr2	16900001	47327672	0.02079418579
Chr2	17000001	47427672	0.02301683558
Chr2	17100001	47527672	0.01754202584
Chr2	17200001	47627672	0.01865226917
Chr2	17300001	47727672	0.04401187423
Chr2	17400001	47827672	0.0267400646
Chr2	17500001	47927672	0.01723907388
Chr2	17600001	48027672	0.01403874182
Chr2	17700001	48127672	0.01495980904
Chr2	17800001	48227672	0.01450071153
Chr2	17900001	48327672	0.01488193466
Chr2	18000001	48427672	0.01545509324
Chr2	18100001	48527672	0.01654660029
Chr2	18200001	48627672	0.01583322083
Chr2	18300001	48727672	0.01230112943
Chr2	18400001	48827672	0.01458667387
Chr2	18500001	48927672	0.01900742735
Chr2	18600001	49027672	0.0249780894
Chr2	18700001	49127672	0.02142487795
Chr2	18800001	49227672	0.02039799361
Chr2	18900001	49327672	0.02323159293
Chr2	19000001	49427672	0.01178074238
Chr2	19100001	49527672	0.0184839701
Chr2	19200001	49627672	0.01559993838
Chr2	19300001	49727672	0.01444288576
Chr2	19400001	49827672	0.01691065065
Chr2	19500001	49927672	0.01289052375
Chr2	19600001	50027672	0.01289052375
Chr3	1	50125961	0.02240467766
Chr3	100001	50225961	0.03159463744
Chr3	200001	50325961	0.01656002855
Chr3	300001	50425961	0.01457750678
Chr3	400001	50525961	0.03225837959
Chr3	500001	50625961	0.02395295572
Chr3	600001	50725961	0.01655590585
Chr3	700001	50825961	0.02069906415
Chr3	800001	50925961	0.01954051049
Chr3	900001	51025961	0.01709544199
Chr3	1000001	51125961	0.01501820947
Chr3	1100001	51225961	0.02703034583
Chr3	1200001	51325961	0.03049510772
Chr3	1300001	51425961	0.02015592294
Chr3	1400001	51525961	0.01643346264
Chr3	1500001	51625961	0.0360915596
Chr3	1600001	51725961	0.02520130084
Chr3	1700001	51825961	0.01481447873
Chr3	1800001	51925961	0.01622853718
Chr3	1900001	52025961	0.04337432758
Chr3	2000001	52125961	0.02157579357
Chr3	2100001	52225961	0.02323446803
Chr3	2200001	52325961	0.03025101321
Chr3	2300001	52425961	0.0152277801
Chr3	2400001	52525961	0.02094148458
Chr3	2500001	52625961	0.01677266051
Chr3	2600001	52725961	0.02541988449
Chr3	2700001	52825961	0.0225570141
Chr3	2800001	52925961	0.02102285516
Chr3	2900001	53025961	0.02092195557
Chr3	3000001	53125961	0.01619030294
Chr3	3100001	53225961	0.01720868187
Chr3	3200001	53325961	0.02293956826
Chr3	3300001	53425961	0.01448364773
Chr3	3400001	53525961	0.02809387767
Chr3	3500001	53625961	0.01264659874
Chr3	3600001	53725961	0.01656997778
Chr3	3700001	53825961	0.02305103874
Chr3	3800001	53925961	0.0348779816
Chr3	3900001	54025961	0.02256596353
Chr3	4000001	54125961	0.01809031226
Chr3	4100001	54225961	0.01993866682
Chr3	4200001	54325961	0.04219865945
Chr3	4300001	54425961	0.01897761202
Chr3	4400001	54525961	0.0273648927
Chr3	4500001	54625961	0.01831581748
Chr3	4600001	54725961	0.02244656087
Chr3	4700001	54825961	0.02249027542
Chr3	4800001	54925961	0.01376999705
Chr3	4900001	55025961	0.03478693411
Chr3	5000001	55125961	0.01476314071
Chr3	5100001	55225961	0.02984841687
Chr3	5200001	55325961	0.02939734323
Chr3	5300001	55425961	0.01877272605
Chr3	5400001	55525961	0.01766622923
Chr3	5500001	55625961	0.01559145914
Chr3	5600001	55725961	0.02333453309
Chr3	5700001	55825961	0.03324702092
Chr3	5800001	55925961	0.02203919844
Chr3	5900001	56025961	0.02902627339
Chr3	6000001	56125961	0.02211383791
Chr3	6100001	56225961	0.02414588981
Chr3	6200001	56325961	0.02427997213
Chr3	6300001	56425961	0.02298555031
Chr3	6400001	56525961	0.01895302224
Chr3	6500001	56625961	0.01753716288
Chr3	6600001	56725961	0.02120899557
Chr3	6700001	56825961	0.0202448526
Chr3	6800001	56925961	0.0256979723
Chr3	6900001	57025961	0.03258528905
Chr3	7000001	57125961	0.02241633621
Chr3	7100001	57225961	0.01948960991
Chr3	7200001	57325961	0.03799328809
Chr3	7300001	57425961	0.02079039075
Chr3	7400001	57525961	0.02072593836
Chr3	7500001	57625961	0.02161182646
Chr3	7600001	57725961	0.02044453876
Chr3	7700001	57825961	0.02173095859
Chr3	7800001	57925961	0.04917933762
Chr3	7900001	58025961	0.0333548116
Chr3	8000001	58125961	0.02676538091
Chr3	8100001	58225961	0.03286961974
Chr3	8200001	58325961	0.03352635725
Chr3	8300001	58425961	0.03076513283
Chr3	8400001	58525961	0.02919571915
Chr3	8500001	58625961	0.04159070435
Chr3	8600001	58725961	0.02706594318
Chr3	8700001	58825961	0.02576073481
Chr3	8800001	58925961	0.07358260029
Chr3	8900001	59025961	0.0319284149
Chr3	9000001	59125961	0.04089996934
Chr3	9100001	59225961	0.02640551486
Chr3	9200001	59325961	0.04553298034
Chr3	9300001	59425961	0.05260826529
Chr3	9400001	59525961	0.02561434597
Chr3	9500001	59625961	0.02313732837
Chr3	9600001	59725961	0.07926678438
Chr3	9700001	59825961	0.05479874541
Chr3	9800001	59925961	0.03639617505
Chr3	9900001	60025961	0.03460407123
Chr3	10000001	60125961	0.03825000689
Chr3	10100001	60225961	0.04766346055
Chr3	10200001	60325961	0.048285197
Chr3	10300001	60425961	0.04891985832
Chr3	10400001	60525961	0.08130381406
Chr3	10500001	60625961	0.06009310838
Chr3	10600001	60725961	0.04701083111
Chr3	10700001	60825961	0.05034612637
Chr3	10800001	60925961	0.0847120568
Chr3	10900001	61025961	0.1099521428
Chr3	11000001	61125961	0.1203536519
Chr3	11100001	61225961	0.121107111
Chr3	11200001	61325961	0.07078926458
Chr3	11300001	61425961	0.1751628614
Chr3	11400001	61525961	0.1862131372
Chr3	11500001	61625961	0.187609989
Chr3	11600001	61725961	0.1584388319
Chr3	11700001	61825961	0.134169529
Chr3	11800001	61925961	0.1583093052
Chr3	11900001	62025961	0.1274966939
Chr3	12000001	62125961	0.236247219
Chr3	12100001	62225961	0.2098912122
Chr3	12200001	62325961	0.2405082425
Chr3	12300001	62425961	0.1749592592
Chr3	12400001	62525961	0.2451955282
Chr3	12500001	62625961	0.2082225392
Chr3	12600001	62725961	0.1900117407
Chr3	12700001	62825961	0.1826688207
Chr3	12800001	62925961	0.212476409
Chr3	12900001	63025961	0.2215473964
Chr3	13000001	63125961	0.1813601405
Chr3	13100001	63225961	0.2265977098
Chr3	13200001	63325961	0.2024219933
Chr3	13300001	63425961	0.2058207469
Chr3	13400001	63525961	0.2229914787
Chr3	13500001	63625961	0.2029468685
Chr3	13600001	63725961	0.2549968429
Chr3	13700001	63825961	0.2487566788
Chr3	13800001	63925961	0.2548892244
Chr3	13900001	64025961	0.220715873
Chr3	14000001	64125961	0.2037437861
Chr3	14100001	64225961	0.2417939121
Chr3	14200001	64325961	0.2356360976
Chr3	14300001	64425961	0.1771831947
Chr3	14400001	64525961	0.2080270429
Chr3	14500001	64625961	0.2128416593
Chr3	14600001	64725961	0.1810427898
Chr3	14700001	64825961	0.2062042775
Chr3	14800001	64925961	0.2399990101
Chr3	14900001	65025961	0.1772229044
Chr3	15000001	65125961	0.2051165826
Chr3	15100001	65225961	0.2091839763
Chr3	15200001	65325961	0.1727493993
Chr3	15300001	65425961	0.1933296363
Chr3	15400001	65525961	0.1745876148
Chr3	15500001	65625961	0.1885102862
Chr3	15600001	65725961	0.1254204869
Chr3	15700001	65825961	0.1374981984
Chr3	15800001	65925961	0.1304460991
Chr3	15900001	66025961	0.1064960485
Chr3	16000001	66125961	0.05791393137
Chr3	16100001	66225961	0.1044648916
Chr3	16200001	66325961	0.06556968138
Chr3	16300001	66425961	0.07522377108
Chr3	16400001	66525961	0.05196978442
Chr3	16500001	66625961	0.09260143825
Chr3	16600001	66725961	0.1023607538
Chr3	16700001	66825961	0.04063386599
Chr3	16800001	66925961	0.06647858493
Chr3	16900001	67025961	0.05315647766
Chr3	17000001	67125961	0.05300587141
Chr3	17100001	67225961	0.0627610714
Chr3	17200001	67325961	0.04037895761
Chr3	17300001	67425961	0.05689977876
Chr3	17400001	67525961	0.07783642627
Chr3	17500001	67625961	0.02532752773
Chr3	17600001	67725961	0.03724239593
Chr3	17700001	67825961	0.03614115511
Chr3	17800001	67925961	0.02988247182
Chr3	17900001	68025961	0.04460213267
Chr3	18000001	68125961	0.03391378088
Chr3	18100001	68225961	0.03740533926
Chr3	18200001	68325961	0.0234800554
Chr3	18300001	68425961	0.03096606087
Chr3	18400001	68525961	0.0230998903
Chr3	18500001	68625961	0.02546137884
Chr3	18600001	68725961	0.03659431211
Chr3	18700001	68825961	0.05554714635
Chr3	18800001	68925961	0.0294570664
Chr3	18900001	69025961	0.02501718777
Chr3	19000001	69125961	0.01661034818
Chr3	19100001	69225961	0.0249525443
Chr3	19200001	69325961	0.0134217107
Chr3	19300001	69425961	0.0227877856
Chr3	19400001	69525961	0.01582900624
Chr3	19500001	69625961	0.02104070066
Chr3	19600001	69725961	0.02330859782
Chr3	19700001	69825961	0.02676250713
Chr3	19800001	69925961	0.0115406403
