lib,chrs,start,stop,cos,width
32,Chr3,11106563,11106714,11106639,151
32,Chr3,15905120,15905195,15905158,75
32,Chr3,19868971,19869365,19869168,394
32,Chr4,5577313,5579123,5578218,1810
32,Chr4,14270608,14270717,14270662,109
32,Chr5,7808387,7808394,7808391,7
32,Chr5,17781875,17782603,17782239,728
32,Chr5,20564381,20571745,20568063,7364
33,Chr1,21016801,21017506,21017153,705
33,Chr3,1450366,1450481,1450424,115
33,Chr3,23194373,23195662,23195017,1289
33,Chr4,9755056,9755617,9755336,561
33,Chr4,14107044,14107880,14107462,836
33,Chr5,20920890,20921629,20921260,739
33,Chr5,24708241,24708452,24708347,211
34,Chr1,18779389,18779403,18779396,14
34,Chr2,7422288,7422501,7422394,213
34,Chr3,6784515,6784771,6784643,256
34,Chr3,19269233,19269609,19269421,376
34,Chr4,403483,404455,403969,972
34,Chr4,8297964,8298041,8298002,77
34,Chr4,16315175,16315806,16315491,631
34,Chr5,18680770,18680840,18680805,70
35,Chr1,2452973,2453600,2453287,627
35,Chr1,29231415,29231859,29231637,444
35,Chr2,8887067,8887366,8887217,299
35,Chr3,1837291,1837739,1837515,448
35,Chr3,8228254,8228398,8228326,144
35,Chr3,19701950,19702282,19702116,332
35,Chr4,404455,405794,405125,1339
36,Chr1,7490644,7490936,7490790,292
36,Chr2,6288955,6289522,6289239,567
36,Chr2,15494148,15494831,15494490,683
36,Chr2,18820408,18820510,18820459,102
36,Chr3,3127798,3128048,3127923,250
36,Chr3,8129056,8129407,8129232,351
36,Chr3,10993303,10993406,10993355,103
36,Chr4,1032219,1032580,1032399,361
36,Chr4,5427613,5427850,5427731,237
36,Chr4,6937043,6937197,6937120,154
36,Chr4,17250169,17250251,17250210,82
36,Chr5,1116806,1117423,1117114,617
36,Chr5,6193969,6195418,6194693,1449
37,Chr1,6880059,6881798,6880929,1739
37,Chr1,28107813,28108077,28107945,264
37,Chr2,9563549,9563936,9563743,387
37,Chr2,15778117,15779367,15778742,1250
37,Chr3,7867266,7868437,7867852,1171
37,Chr3,16924542,16924683,16924612,141
37,Chr3,18242886,18242954,18242920,68
37,Chr4,10929265,10929763,10929514,498
37,Chr5,1050521,1051222,1050871,701
37,Chr5,8670593,8671138,8670865,545
37,Chr5,18607864,18608146,18608005,282
37,Chr5,25653943,25654273,25654108,330
38,Chr1,850465,858097,854281,7632
38,Chr1,13403607,13403676,13403641,69
38,Chr3,4986553,4986651,4986602,98
38,Chr3,7751524,7754506,7753015,2982
38,Chr4,7341111,7341147,7341129,36
38,Chr5,22558285,22559304,22558795,1019
39,Chr1,4173431,4175358,4174395,1927
39,Chr1,6885199,6885288,6885243,89
39,Chr1,19537477,19537931,19537704,454
39,Chr2,115251,115565,115408,314
39,Chr2,16926327,16926404,16926365,77
39,Chr3,5356133,5357549,5356841,1416
39,Chr3,6796060,6796432,6796246,372
39,Chr4,9253974,9254191,9254082,217
39,Chr4,16959991,16960080,16960035,89
39,Chr5,2593873,2594239,2594056,366
39,Chr5,9648541,9648922,9648731,381
39,Chr5,14518136,14518634,14518385,498
39,Chr5,22323566,22324786,22324176,1220
4,Chr1,3552563,3554155,3553359,1592
4,Chr1,4857771,4859205,4858488,1434
4,Chr1,7451562,7452152,7451857,590
4,Chr1,9692750,9693159,9692954,409
4,Chr1,23403923,23403928,23403925,5
4,Chr2,1129228,1129835,1129532,607
4,Chr2,6501775,6501932,6501853,157
4,Chr2,10840217,10840342,10840279,125
4,Chr2,15188986,15189469,15189228,483
4,Chr3,22790819,22791165,22790992,346
4,Chr4,17676308,17676844,17676576,536
4,Chr5,507170,507439,507304,269
4,Chr5,14757728,14757844,14757786,116
4,Chr5,20232289,20232331,20232310,42
40,Chr1,5510088,5513582,5511835,3494
40,Chr1,12473408,12473847,12473628,439
40,Chr1,25223599,25225443,25224521,1844
40,Chr1,28366063,28367935,28366999,1872
40,Chr4,10257222,10257267,10257244,45
40,Chr4,12492856,12493471,12493164,615
40,Chr5,4939341,4944539,4941940,5198
40,Chr5,17526842,17527056,17526949,214
40,Chr5,22378463,22378767,22378615,304
41,Chr1,5439448,5439452,5439450,4
41,Chr1,27172376,27173107,27172742,731
41,Chr3,9497318,9497880,9497599,562
41,Chr3,23165361,23165814,23165587,453
41,Chr4,5758681,5758925,5758803,244
41,Chr4,8582114,8583191,8582652,1077
41,Chr4,16295149,16296236,16295693,1087
41,Chr5,14710675,14710992,14710833,317
42,Chr1,23820692,23821083,23820888,391
42,Chr1,25430619,25430942,25430781,323
42,Chr2,7411480,7411810,7411645,330
42,Chr2,9882658,9882673,9882666,15
42,Chr3,22758960,22759939,22759450,979
42,Chr4,10653678,10653743,10653710,65
42,Chr4,18320362,18321510,18320936,1148
42,Chr5,6743014,6744948,6743981,1934
42,Chr5,19646600,19646857,19646728,257
43,Chr1,159941,160515,160228,574
43,Chr1,5508567,5508718,5508643,151
43,Chr1,17429411,17429836,17429623,425
43,Chr1,20448985,20449398,20449191,413
43,Chr1,22215414,22215835,22215624,421
43,Chr2,6868042,6868979,6868510,937
43,Chr2,13950401,13950699,13950550,298
43,Chr3,4112416,4112559,4112488,143
43,Chr3,4883280,4883417,4883348,137
43,Chr3,7905366,7905610,7905488,244
43,Chr3,17604017,17604131,17604074,114
43,Chr3,23014282,23014712,23014497,430
43,Chr4,81364,82605,81984,1241
43,Chr4,1260499,1261656,1261077,1157
43,Chr4,7255668,7255750,7255709,82
43,Chr4,11349853,11350058,11349955,205
43,Chr5,4909514,4909902,4909708,388
43,Chr5,9969044,9969375,9969210,331
44,Chr1,1800016,1810771,1805394,10755
44,Chr1,11093302,11093853,11093578,551
44,Chr1,13224705,13225270,13224987,565
44,Chr2,12562610,12562736,12562673,126
44,Chr2,17365827,17369608,17367717,3781
44,Chr3,8042777,8042828,8042803,51
44,Chr5,1912351,1917207,1914779,4856
44,Chr5,8999818,9000138,8999978,320
44,Chr5,16834584,16835194,16834889,610
44,Chr5,22864621,22864924,22864773,303
45,Chr1,2191797,2192375,2192086,578
45,Chr1,23022124,23022350,23022237,226
45,Chr2,12293246,12294066,12293656,820
45,Chr2,15947700,15947832,15947766,132
45,Chr3,4819230,4822497,4820864,3267
45,Chr3,9700976,9701212,9701094,236
45,Chr5,879230,879583,879406,353
45,Chr5,4653396,4655788,4654592,2392
46,Chr1,559506,560551,560028,1045
46,Chr1,8340841,8341205,8341023,364
46,Chr2,6160418,6161441,6160930,1023
46,Chr2,7323745,7323949,7323847,204
46,Chr2,18370469,18371800,18371135,1331
46,Chr3,1095227,1095473,1095350,246
46,Chr3,17279117,17279184,17279151,67
46,Chr3,22324128,22331817,22327972,7689
46,Chr4,7542507,7543018,7542763,511
46,Chr4,7960097,7960708,7960403,611
46,Chr4,14207234,14208207,14207720,973
46,Chr5,8024544,8024717,8024630,173
46,Chr5,19571003,19571589,19571296,586
46,Chr5,24238548,24239998,24239273,1450
47,Chr1,662857,662928,662893,71
47,Chr1,7013234,7013277,7013256,43
47,Chr1,12180029,12181045,12180537,1016
47,Chr1,21231441,21231912,21231677,471
47,Chr1,27710638,27710667,27710652,29
47,Chr2,17444327,17445044,17444685,717
47,Chr3,20589764,20590706,20590235,942
47,Chr4,8832547,8833272,8832909,725
47,Chr5,3031932,3044373,3038152,12441
47,Chr5,17033233,17033479,17033356,246
47,Chr5,24673112,24673580,24673346,468
48,Chr1,6461139,6461329,6461234,190
48,Chr1,11191794,11192300,11192047,506
48,Chr1,18322695,18322930,18322813,235
48,Chr1,24734133,24734188,24734161,55
48,Chr1,27042940,27043109,27043024,169
48,Chr2,6300427,6300797,6300612,370
48,Chr2,9126963,9127078,9127021,115
48,Chr3,7362159,7362707,7362433,548
48,Chr3,9992545,9992714,9992629,169
48,Chr3,11085472,11087101,11086286,1629
48,Chr3,17423269,17423652,17423461,383
48,Chr4,10961552,10961565,10961558,13
48,Chr5,3460649,3461513,3461081,864
48,Chr5,5956761,5956989,5956875,228
48,Chr5,8609832,8610147,8609990,315
49,Chr1,1538318,1539269,1538794,951
49,Chr1,12478723,12478800,12478761,77
49,Chr1,19911633,19912314,19911973,681
49,Chr2,12338968,12339408,12339188,440
49,Chr2,15960892,15961327,15961110,435
49,Chr3,7912730,7912735,7912732,5
49,Chr3,8685648,8685786,8685717,138
49,Chr4,12841325,12841359,12841342,34
49,Chr4,16101932,16102061,16101996,129
49,Chr5,6714544,6717310,6715927,2766
49,Chr5,19149863,19149904,19149883,41
5,Chr1,2810902,2811983,2811442,1081
5,Chr1,3553135,3554155,3553645,1020
5,Chr1,18131072,18131182,18131127,110
5,Chr3,4618277,4618661,4618469,384
5,Chr4,487672,487855,487764,183
5,Chr5,1257856,1258355,1258106,499
5,Chr5,24766130,24766146,24766138,16
50,Chr1,4187986,4188341,4188164,355
50,Chr1,18077810,18077977,18077894,167
50,Chr2,807925,807943,807934,18
50,Chr2,17848035,17848787,17848411,752
50,Chr3,16968663,16969374,16969019,711
50,Chr3,22425734,22427183,22426458,1449
50,Chr4,1271408,1271428,1271418,20
50,Chr4,5602257,5602487,5602372,230
50,Chr4,12084668,12084892,12084780,224
50,Chr5,26585549,26586211,26585880,662
51,Chr1,18269162,18269186,18269174,24
51,Chr1,26794442,26794852,26794647,410
51,Chr1,28630915,28631772,28631343,857
51,Chr2,7712619,7712869,7712744,250
51,Chr2,15095941,15096895,15096418,954
51,Chr2,18563625,18563894,18563759,269
51,Chr4,6499944,6500067,6500006,123
51,Chr5,21892310,21892677,21892494,367
51,Chr5,23365669,23365801,23365735,132
51,Chr5,25795583,25796210,25795897,627
52,Chr1,4193806,4194580,4194193,774
52,Chr1,12235937,12236208,12236073,271
52,Chr1,13077389,13077492,13077441,103
52,Chr1,27563500,27563527,27563514,27
52,Chr2,1492196,1492260,1492228,64
52,Chr2,19392568,19393559,19393064,991
52,Chr4,10381379,10381861,10381620,482
52,Chr4,15964192,15964924,15964558,732
53,Chr1,16132662,16132664,16132663,2
53,Chr1,23244460,23245177,23244818,717
53,Chr2,1602628,1602760,1602694,132
53,Chr2,6299234,6299247,6299240,13
53,Chr3,576758,577067,576912,309
53,Chr3,17274247,17274458,17274353,211
53,Chr3,18666308,18667187,18666748,879
53,Chr3,23229739,23242592,23236165,12853
53,Chr4,1045635,1045752,1045693,117
53,Chr4,13970888,13971279,13971084,391
53,Chr5,7859346,7859523,7859434,177
53,Chr5,19226793,19231171,19228982,4378
53,Chr5,22573495,22573961,22573728,466
54,Chr1,26181853,26183278,26182565,1425
54,Chr2,2322170,2322601,2322386,431
54,Chr2,11830087,11830894,11830491,807
54,Chr2,16284134,16284195,16284164,61
54,Chr4,14141707,14141833,14141770,126
54,Chr5,7111750,7113177,7112464,1427
54,Chr5,18227804,18227981,18227892,177
55,Chr1,5132334,5132391,5132362,57
55,Chr2,14425451,14425775,14425613,324
55,Chr4,6720809,6721955,6721382,1146
55,Chr4,16043636,16043776,16043706,140
55,Chr5,18165188,18165263,18165226,75
56,Chr1,11578028,11578059,11578044,31
56,Chr2,1693043,1693087,1693065,44
56,Chr2,10837241,10837473,10837357,232
56,Chr2,12625995,12626731,12626363,736
56,Chr3,4045136,4045875,4045506,739
56,Chr3,16227545,16230006,16228775,2461
56,Chr4,661622,662004,661813,382
56,Chr4,12260968,12261572,12261270,604
56,Chr5,8989270,8989611,8989440,341
56,Chr5,22560279,22560494,22560387,215
57,Chr1,18131661,18131740,18131701,79
57,Chr1,20527099,20529530,20528315,2431
57,Chr1,24431873,24432050,24431961,177
57,Chr2,8178852,8179319,8179086,467
57,Chr3,4934019,4934052,4934035,33
57,Chr3,16406329,16407072,16406701,743
57,Chr4,9253974,9254191,9254082,217
57,Chr5,2061435,2062433,2061934,998
57,Chr5,10183777,10183954,10183865,177
57,Chr5,17920522,17920730,17920626,208
57,Chr5,21718173,21718430,21718301,257
58,Chr1,5521110,5522028,5521569,918
58,Chr1,27320351,27321333,27320842,982
58,Chr2,112950,113118,113034,168
58,Chr3,10724701,10724793,10724747,92
58,Chr3,19432651,19436386,19434519,3735
58,Chr4,12903715,12904168,12903941,453
58,Chr5,8771426,8771721,8771574,295
58,Chr5,21100752,21102530,21101641,1778
58,Chr5,26883005,26883569,26883287,564
59,Chr1,2414206,2414916,2414561,710
59,Chr2,8425784,8426323,8426054,539
59,Chr2,17446407,17446769,17446588,362
59,Chr3,5685495,5685777,5685636,282
59,Chr3,10365153,10366180,10365667,1027
59,Chr5,4459532,4459811,4459672,279
59,Chr5,8599994,8600801,8600398,807
59,Chr5,25528588,25529163,25528876,575
6,Chr1,2244707,2245324,2245015,617
6,Chr1,4680829,4690603,4685716,9774
6,Chr1,12711345,12711443,12711394,98
6,Chr1,19862465,19862536,19862501,71
6,Chr1,23779808,23779868,23779838,60
6,Chr1,29495433,29495984,29495709,551
6,Chr3,2879875,2879955,2879915,80
6,Chr3,18576751,18577156,18576953,405
6,Chr4,9741190,9741507,9741348,317
6,Chr4,17267618,17268229,17267924,611
6,Chr5,7305500,7305633,7305566,133
6,Chr5,8619720,8620150,8619935,430
6,Chr5,22388614,22388774,22388694,160
6,Chr5,25094158,25094556,25094357,398
60,Chr1,5874436,5874920,5874678,484
60,Chr1,29383729,29383782,29383755,53
60,Chr2,2242896,2243035,2242966,139
60,Chr2,10451558,10454122,10452840,2564
60,Chr2,13743097,13743891,13743494,794
60,Chr3,3676602,3677170,3676886,568
60,Chr3,6044548,6044762,6044655,214
60,Chr4,9742569,9744268,9743419,1699
60,Chr4,15634561,15634801,15634681,240
60,Chr4,17527160,17527412,17527286,252
60,Chr5,15847449,15847725,15847587,276
61,Chr1,1173418,1173716,1173567,298
61,Chr1,6303033,6303170,6303101,137
61,Chr1,13076966,13077108,13077037,142
61,Chr1,23255435,23255456,23255445,21
61,Chr2,11224361,11224633,11224497,272
61,Chr3,3128391,3129249,3128820,858
61,Chr5,3017223,3017258,3017241,35
61,Chr5,10495263,10495445,10495354,182
61,Chr5,25334716,25335522,25335119,806
62,Chr1,559506,560551,560028,1045
62,Chr1,2476258,2477381,2476820,1123
62,Chr1,7945893,7946366,7946129,473
62,Chr1,11594425,11594555,11594490,130
62,Chr1,22071557,22072012,22071785,455
62,Chr1,25740148,25740666,25740407,518
62,Chr1,29366830,29367876,29367353,1046
62,Chr2,16069565,16069881,16069723,316
62,Chr3,323535,323623,323579,88
62,Chr3,20719366,20719532,20719449,166
62,Chr4,6353340,6353444,6353392,104
62,Chr4,12003751,12003987,12003869,236
62,Chr5,26289259,26289368,26289313,109
63,Chr1,5454605,5454727,5454666,122
63,Chr1,7464089,7465117,7464603,1028
63,Chr1,19593491,19593570,19593531,79
63,Chr2,1151284,1151513,1151398,229
63,Chr2,13808021,13808112,13808067,91
63,Chr3,2517938,2518895,2518416,957
63,Chr4,7781259,7782731,7781995,1472
63,Chr5,1282919,1283057,1282988,138
64,Chr1,9500553,9501125,9500839,572
64,Chr1,27901431,27901627,27901529,196
64,Chr2,14715303,14716115,14715709,812
64,Chr2,15922486,15922922,15922704,436
64,Chr4,9746200,9746817,9746508,617
64,Chr4,13510822,13512245,13511534,1423
64,Chr5,2195750,2195836,2195793,86
64,Chr5,8265739,8265957,8265848,218
64,Chr5,19472487,19472593,19472540,106
65,Chr1,12166646,12166672,12166659,26
65,Chr1,20015373,20015889,20015631,516
65,Chr1,29781648,29781708,29781678,60
65,Chr2,397399,397692,397545,293
65,Chr3,767056,767548,767302,492
65,Chr3,18816266,18817068,18816667,802
65,Chr5,2389201,2390412,2389807,1211
65,Chr5,14820057,14820209,14820133,152
65,Chr5,18650596,18651068,18650832,472
65,Chr5,22643245,22644651,22643948,1406
66,Chr1,10203410,10203984,10203697,574
66,Chr1,20007617,20007619,20007618,2
66,Chr1,20590949,20591439,20591194,490
66,Chr2,746098,746199,746148,101
66,Chr2,7381026,7381037,7381032,11
66,Chr2,13014608,13014944,13014776,336
66,Chr3,1439723,1440156,1439939,433
66,Chr4,8445091,8445831,8445461,740
66,Chr5,1269236,1269309,1269272,73
66,Chr5,7341023,7341553,7341288,530
66,Chr5,25197292,25197408,25197350,116
67,Chr1,1779111,1779272,1779191,161
67,Chr1,25607055,25607569,25607312,514
67,Chr2,121330,121405,121368,75
67,Chr3,5964303,5964431,5964367,128
67,Chr3,10046558,10046715,10046636,157
67,Chr5,9375081,9375328,9375205,247
67,Chr5,21334652,21335702,21335177,1050
68,Chr1,1534298,1534321,1534310,23
68,Chr1,18895448,18895461,18895454,13
68,Chr1,24920364,24921269,24920816,905
68,Chr1,29386095,29386230,29386163,135
68,Chr2,1007543,1007797,1007670,254
68,Chr2,13768807,13769319,13769063,512
68,Chr2,17495094,17495556,17495325,462
