lib,chrs,start,stop,cos,width
24,Chr4,10019088,10020677,10019882,1589
24,Chr5,4826855,4827093,4826974,238
24,Chr5,9120338,9120600,9120469,262
24,Chr5,18242731,18244141,18243436,1410
25,Chr1,26745758,26746015,26745886,257
25,Chr2,1471414,1471640,1471527,226
25,Chr2,8220999,8222689,8221844,1690
25,Chr2,9749025,9749036,9749031,11
25,Chr3,19989622,19991562,19990592,1940
25,Chr5,24087057,24087907,24087482,850
26,Chr2,9933497,9933981,9933739,484
26,Chr2,10448757,10448763,10448760,6
26,Chr3,1288376,1289116,1288746,740
26,Chr3,17774567,17774581,17774574,14
26,Chr4,1125749,1126418,1126083,669
26,Chr4,15608811,15609524,15609167,713
26,Chr5,8098626,8101335,8099980,2709
26,Chr5,26139185,26139467,26139326,282
27,Chr1,9364128,9364820,9364474,692
27,Chr1,28865653,28865764,28865709,111
27,Chr2,15187802,15187920,15187861,118
27,Chr3,21191734,21191821,21191778,87
27,Chr5,8288452,8289822,8289137,1370
27,Chr5,20045743,20045854,20045799,111
28,Chr1,3562592,3564166,3563379,1574
28,Chr1,7109949,7110396,7110173,447
28,Chr3,10338489,10338629,10338559,140
28,Chr3,11982772,11983069,11982920,297
28,Chr4,7759029,7759071,7759050,42
28,Chr4,17387408,17387798,17387603,390
29,Chr1,4770717,4770921,4770819,204
29,Chr3,10089015,10089430,10089223,415
29,Chr5,286921,290125,288523,3204
3,Chr2,14420010,14420383,14420196,373
3,Chr5,7004999,7005128,7005063,129
30,Chr1,1348919,1382716,1365817,33797
30,Chr2,11091533,11091604,11091569,71
30,Chr3,17974117,17976391,17975254,2274
30,Chr4,7223913,7224005,7223959,92
30,Chr4,16557137,16561014,16559075,3877
30,Chr5,16057456,16057886,16057671,430
31,Chr1,7964665,7964795,7964730,130
31,Chr2,13297889,13298370,13298129,481
31,Chr3,6748203,6748252,6748227,49
31,Chr4,10855990,10856843,10856416,853
31,Chr4,14205690,14206009,14205850,319
31,Chr5,1138423,1139548,1138985,1125
31,Chr5,1901626,1902310,1901968,684
33,Chr1,22308653,22308716,22308685,63
33,Chr2,1137261,1139693,1138477,2432
33,Chr2,16396616,16399331,16397974,2715
33,Chr3,4545142,4545213,4545178,71
33,Chr4,16706065,16708653,16707359,2588
33,Chr5,7183444,7183945,7183694,501
33,Chr5,9888938,9889265,9889102,327
34,Chr1,25124863,25124969,25124916,106
34,Chr2,13333374,13333498,13333436,124
34,Chr4,16362042,16362431,16362236,389
35,Chr1,19180410,19182829,19181620,2419
35,Chr1,24778760,24778861,24778810,101
35,Chr2,11641107,11641562,11641335,455
35,Chr5,25585132,25587322,25586227,2190
36,Chr2,7349411,7349575,7349493,164
36,Chr3,10892734,10892890,10892812,156
36,Chr3,17692094,17692123,17692108,29
36,Chr5,16413629,16414807,16414218,1178
37,Chr3,9836333,9837698,9837015,1365
37,Chr5,26809016,26809304,26809160,288
38,Chr1,5932026,5932453,5932240,427
38,Chr1,6447378,6447579,6447478,201
38,Chr2,13655992,13656781,13656386,789
38,Chr2,15301195,15301792,15301493,597
38,Chr3,9303804,9303811,9303808,7
38,Chr3,16027811,16032477,16030144,4666
38,Chr4,1390710,1391145,1390928,435
38,Chr5,20833914,20834788,20834351,874
38,Chr5,26253787,26253943,26253865,156
39,Chr1,16130694,16131373,16131034,679
39,Chr3,21029008,21029453,21029230,445
39,Chr4,7675771,7675949,7675860,178
4,Chr1,6138227,6138238,6138233,11
4,Chr1,19408636,19408819,19408728,183
4,Chr1,24348091,24348332,24348211,241
4,Chr2,17725175,17726371,17725773,1196
4,Chr4,1535651,1536382,1536017,731
4,Chr5,2234619,2235788,2235203,1169
4,Chr5,21743341,21744264,21743803,923
40,Chr1,1660379,1660741,1660560,362
40,Chr1,7908603,7908998,7908801,395
40,Chr1,17643081,17643307,17643194,226
40,Chr1,27427820,27428399,27428110,579
40,Chr2,18216531,18216872,18216701,341
40,Chr3,6529863,6532077,6530970,2214
40,Chr3,7476195,7476657,7476426,462
40,Chr4,10362709,10363305,10363007,596
40,Chr5,5315716,5315827,5315772,111
42,Chr1,18213342,18213753,18213548,411
42,Chr3,2441405,2441452,2441429,47
42,Chr3,10592572,10592880,10592726,308
42,Chr4,13293651,13294054,13293853,403
42,Chr5,6423684,6424418,6424051,734
44,Chr1,13315958,13316385,13316172,427
44,Chr1,26243213,26243846,26243529,633
44,Chr3,16615311,16616415,16615863,1104
44,Chr5,8265957,8266179,8266068,222
44,Chr5,21858366,21859090,21858728,724
45,Chr1,1887532,1887696,1887614,164
45,Chr1,13076724,13076966,13076845,242
45,Chr1,16125446,16125496,16125471,50
45,Chr2,11912790,11912926,11912858,136
45,Chr4,13096696,13096706,13096701,10
45,Chr5,1952375,1953056,1952715,681
46,Chr1,9850976,9851393,9851184,417
46,Chr2,8532111,8532366,8532239,255
46,Chr3,7355822,7356272,7356047,450
46,Chr4,715359,715776,715567,417
46,Chr5,10652778,10652978,10652878,200
47,Chr1,7679578,7683202,7681390,3624
47,Chr2,14181204,14182292,14181748,1088
47,Chr4,1379301,1379708,1379505,407
47,Chr4,15992047,15992359,15992203,312
47,Chr5,7327475,7327679,7327577,204
47,Chr5,24708988,24709316,24709152,328
48,Chr2,6810534,6810603,6810568,69
48,Chr2,18049478,18049931,18049704,453
48,Chr3,2339129,2339235,2339182,106
49,Chr1,5361654,5361770,5361712,116
49,Chr1,16920218,16920236,16920227,18
49,Chr3,18802045,18802435,18802240,390
49,Chr5,8705987,8706711,8706349,724
49,Chr5,9356501,9356748,9356625,247
5,Chr1,3562114,3562592,3562353,478
5,Chr2,18615220,18616502,18615861,1282
5,Chr3,1516081,1516449,1516265,368
5,Chr4,7432611,7433442,7433027,831
50,Chr1,10002176,10002264,10002220,88
50,Chr1,16865283,16865780,16865531,497
50,Chr1,24623389,24623944,24623667,555
50,Chr2,10952401,10952801,10952601,400
50,Chr3,15895988,15896157,15896072,169
50,Chr5,6018995,6021305,6020150,2310
50,Chr5,9851545,9851813,9851679,268
50,Chr5,17351347,17351995,17351671,648
51,Chr1,17498497,17498670,17498583,173
51,Chr1,27664923,27664998,27664961,75
51,Chr2,264587,264960,264773,373
51,Chr3,3692141,3692154,3692147,13
51,Chr3,21392487,21397021,21394754,4534
51,Chr4,390891,392170,391531,1279
51,Chr4,15861882,15862088,15861985,206
51,Chr5,9328025,9328807,9328416,782
51,Chr5,23983356,23983710,23983533,354
52,Chr1,13279380,13279450,13279415,70
52,Chr1,21119484,21119725,21119604,241
52,Chr1,25760024,25760109,25760066,85
52,Chr2,13498975,13499264,13499119,289
52,Chr3,11786812,11786884,11786848,72
52,Chr5,19120134,19120605,19120370,471
53,Chr3,1134424,1134437,1134430,13
53,Chr3,21139752,21140596,21140174,844
53,Chr5,6458759,6459563,6459161,804
54,Chr1,11404176,11405803,11404990,1627
54,Chr2,306107,306298,306203,191
54,Chr2,1876363,1879046,1877705,2683
54,Chr2,15229570,15229674,15229622,104
54,Chr4,13677531,13679034,13678283,1503
55,Chr3,18823018,18823629,18823324,611
55,Chr5,6423684,6424418,6424051,734
55,Chr5,25532511,25532811,25532661,300
57,Chr1,16785510,16786339,16785924,829
57,Chr3,10322719,10323909,10323314,1190
57,Chr4,7852665,7854082,7853373,1417
58,Chr1,2851109,2851196,2851153,87
58,Chr1,11837980,11838659,11838320,679
58,Chr1,20093758,20094527,20094142,769
58,Chr1,25026651,25027501,25027076,850
58,Chr2,1861252,1862055,1861654,803
58,Chr2,13771157,13771361,13771259,204
58,Chr4,17402694,17404315,17403504,1621
58,Chr5,4183678,4183996,4183837,318
58,Chr5,8001279,8001398,8001339,119
58,Chr5,20488867,20489002,20488935,135
58,Chr5,21416342,21417919,21417130,1577
59,Chr1,18129912,18130151,18130032,239
59,Chr1,29780387,29780814,29780601,427
59,Chr4,5703915,5704374,5704145,459
6,Chr3,11115510,11115613,11115562,103
6,Chr4,6681167,6681197,6681182,30
6,Chr4,14079016,14080131,14079574,1115
6,Chr4,18461787,18461952,18461869,165
6,Chr5,1119308,1121938,1120623,2630
6,Chr5,22208310,22209629,22208970,1319
60,Chr2,8732700,8732932,8732816,232
60,Chr3,15668020,15668218,15668119,198
60,Chr4,1174782,1175430,1175106,648
60,Chr5,16207258,16207544,16207401,286
61,Chr2,964075,964566,964321,491
61,Chr3,16604414,16604419,16604416,5
61,Chr5,23938682,23939829,23939256,1147
62,Chr2,16582796,16584558,16583677,1762
62,Chr2,19582398,19582502,19582450,104
62,Chr3,1499876,1501115,1500496,1239
62,Chr3,10852234,10852569,10852402,335
62,Chr5,7554800,7559658,7557229,4858
63,Chr1,6246759,6246771,6246765,12
63,Chr1,7402915,7403116,7403015,201
63,Chr3,4360624,4361084,4360854,460
63,Chr4,843012,843282,843147,270
63,Chr4,14707366,14708612,14707989,1246
63,Chr5,4449324,4450177,4449750,853
64,Chr2,16339896,16340396,16340146,500
64,Chr3,637974,638483,638228,509
64,Chr4,673698,673875,673786,177
64,Chr4,14242803,14243717,14243260,914
64,Chr5,4695328,4696911,4696120,1583
65,Chr1,7241053,7241107,7241080,54
65,Chr2,8941580,8941613,8941596,33
65,Chr2,12228500,12231960,12230230,3460
65,Chr3,1383647,1384681,1384164,1034
65,Chr3,15659963,15659975,15659969,12
65,Chr3,19993953,19994579,19994266,626
65,Chr4,12978576,12979250,12978913,674
65,Chr5,7383587,7385164,7384375,1577
66,Chr1,7953751,7953827,7953789,76
66,Chr1,20812739,20812889,20812814,150
66,Chr1,25748734,25749046,25748890,312
66,Chr2,8857979,8858550,8858265,571
66,Chr2,13462735,13463086,13462911,351
66,Chr3,6115868,6116743,6116306,875
66,Chr3,19942214,19942349,19942282,135
66,Chr4,10366784,10368155,10367470,1371
66,Chr5,3814656,3814915,3814786,259
66,Chr5,14601762,14601837,14601800,75
66,Chr5,17618754,17619409,17619082,655
67,Chr1,3693394,3693660,3693527,266
67,Chr1,23815005,23815100,23815053,95
67,Chr2,6807119,6807863,6807491,744
67,Chr3,7324344,7325325,7324834,981
67,Chr4,11636060,11636805,11636432,745
67,Chr5,4221954,4222196,4222075,242
67,Chr5,18673168,18674139,18673654,971
67,Chr5,25902185,25902975,25902580,790
68,Chr1,5639760,5640774,5640267,1014
68,Chr1,26382931,26385512,26384221,2581
68,Chr3,2354283,2356562,2355423,2279
68,Chr3,18460958,18461197,18461078,239
68,Chr4,13395872,13398454,13397163,2582
68,Chr4,17334839,17335312,17335075,473
69,Chr1,28238620,28239662,28239141,1042
69,Chr2,11078812,11082441,11080626,3629
69,Chr2,14336533,14336611,14336572,78
69,Chr3,16188479,16188515,16188497,36
69,Chr4,14781609,14783886,14782747,2277
69,Chr5,3958438,3981941,3970190,23503
69,Chr5,9378023,9378738,9378381,715
69,Chr5,18806393,18806508,18806451,115
7,Chr1,4193422,4193460,4193441,38
7,Chr1,23520273,23520648,23520461,375
7,Chr1,26215157,26215506,26215331,349
7,Chr2,522003,522079,522041,76
7,Chr2,12286406,12286859,12286632,453
7,Chr3,3697470,3697501,3697486,31
7,Chr3,20733872,20734088,20733980,216
7,Chr4,15486398,15487614,15487006,1216
7,Chr5,5284146,5284571,5284358,425
7,Chr5,20022778,20022852,20022815,74
7,Chr5,23817522,23817587,23817554,65
70,Chr1,15983029,15983742,15983385,713
70,Chr2,10673907,10674244,10674075,337
70,Chr3,16146896,16147090,16146993,194
70,Chr4,7180177,7180241,7180209,64
70,Chr5,24921180,24921885,24921532,705
72,Chr1,22764964,22765452,22765208,488
72,Chr2,15014426,15014482,15014454,56
72,Chr4,5723492,5723568,5723530,76
72,Chr4,15073840,15074505,15074172,665
72,Chr5,9304385,9304526,9304455,141
73,Chr1,17126120,17128424,17127272,2304
73,Chr2,368556,368988,368772,432
73,Chr2,16383851,16387413,16385632,3562
73,Chr3,10121358,10122998,10122178,1640
73,Chr4,10385768,10385970,10385869,202
73,Chr4,14170327,14171064,14170695,737
73,Chr5,18378443,18378604,18378523,161
74,Chr1,17859419,17859423,17859421,4
74,Chr2,2023149,2023202,2023175,53
74,Chr5,842795,843016,842905,221
74,Chr5,19784646,19785527,19785086,881
75,Chr2,12286391,12286394,12286393,3
75,Chr3,3666564,3666727,3666646,163
75,Chr3,18004780,18005315,18005048,535
75,Chr5,20647561,20647870,20647715,309
76,Chr1,3406508,3440720,3423614,34212
77,Chr1,24169821,24169908,24169865,87
77,Chr2,15718479,15718877,15718678,398
77,Chr3,5822108,5823265,5822686,1157
77,Chr3,16570115,16570132,16570123,17
77,Chr4,12845094,12845723,12845408,629
77,Chr5,22667874,22667994,22667934,120
78,Chr1,2301293,2303244,2302269,1951
78,Chr1,25474460,25487354,25480907,12894
78,Chr2,563310,563369,563340,59
78,Chr2,15899606,15900076,15899841,470
78,Chr3,1165196,1165286,1165241,90
78,Chr3,20065685,20066645,20066165,960
79,Chr1,19358738,19359303,19359020,565
79,Chr2,9369077,9369123,9369100,46
79,Chr2,15496833,15497506,15497169,673
79,Chr3,17478379,17478511,17478445,132
79,Chr4,8540734,8540802,8540768,68
79,Chr5,586187,586893,586540,706
8,Chr1,27665527,27665618,27665573,91
8,Chr2,14317638,14318715,14318176,1077
8,Chr3,8172463,8173451,8172957,988
8,Chr3,20592402,20592677,20592540,275
8,Chr4,923301,924715,924008,1414
8,Chr4,15311426,15313639,15312532,2213
8,Chr5,9962605,9962881,9962743,276
8,Chr5,23786927,23787657,23787292,730
80,Chr1,3478501,3478765,3478633,264
80,Chr1,25021984,25022033,25022008,49
80,Chr3,20801587,20802165,20801876,578
80,Chr4,8397582,8399352,8398467,1770
80,Chr4,15195498,15197253,15196376,1755
80,Chr5,2098220,2098256,2098238,36
80,Chr5,15864906,15865074,15864990,168
81,Chr1,21046632,21052089,21049360,5457
81,Chr2,282108,282451,282280,343
81,Chr3,1161417,1161604,1161511,187
81,Chr3,17740423,17740654,17740539,231
81,Chr3,21240517,21241444,21240981,927
81,Chr4,7369829,7370740,7370285,911
81,Chr4,17729141,17730098,17729619,957
81,Chr5,5804125,5808416,5806271,4291
81,Chr5,10685089,10685172,10685131,83
81,Chr5,23973435,23973475,23973455,40
82,Chr1,1282224,1282314,1282269,90
82,Chr1,12448092,12448233,12448162,141
82,Chr2,17101697,17105660,17103679,3963
82,Chr4,723948,724139,724044,191
82,Chr5,16464799,16464830,16464815,31
83,Chr2,9932888,9933981,9933434,1093
83,Chr2,14325627,14325998,14325813,371
83,Chr3,6668977,6672200,6670589,3223
83,Chr4,17472991,17473794,17473393,803
83,Chr5,1564177,1564380,1564279,203
83,Chr5,7387658,7388131,7387894,473
83,Chr5,16298273,16298423,16298348,150
84,Chr1,19478044,19478855,19478450,811
84,Chr2,8967547,8967687,8967617,140
84,Chr4,367468,367819,367644,351
84,Chr4,11217311,11219273,11218292,1962
84,Chr5,4089097,4089305,4089201,208
85,Chr1,8004992,8005824,8005408,832
85,Chr1,11973179,11974001,11973590,822
85,Chr1,27535845,27535846,27535845,1
85,Chr2,9908984,9909396,9909190,412
85,Chr3,11913086,11913118,11913102,32
85,Chr4,11356718,11357585,11357152,867
85,Chr5,18969807,18971954,18970881,2147
86,Chr1,17214029,17214036,17214033,7
86,Chr3,6885299,6885318,6885309,19
86,Chr3,20765570,20766180,20765875,610
86,Chr5,18214027,18215316,18214671,1289
86,Chr5,22375694,22376703,22376198,1009
88,Chr1,8025726,8025895,8025810,169
88,Chr1,27601987,27601990,27601989,3
88,Chr2,12810571,12810716,12810643,145
88,Chr5,1669685,1670975,1670330,1290
88,Chr5,25355630,25355958,25355794,328
89,Chr1,608345,608482,608413,137
89,Chr1,17793605,17797325,17795465,3720
89,Chr2,9631580,9631996,9631788,416
89,Chr3,1779682,1779798,1779740,116
89,Chr3,15896217,15896274,15896245,57
9,Chr2,9749025,9749036,9749031,11
9,Chr4,5458171,5458722,5458447,551
9,Chr5,9115867,9116575,9116221,708
9,Chr5,14799278,14800073,14799676,795
90,Chr1,7096529,7097365,7096947,836
90,Chr1,23721207,23721232,23721219,25
90,Chr4,10595845,10596220,10596033,375
91,Chr1,13070853,13071106,13070979,253
91,Chr1,24224462,24224608,24224535,146
91,Chr3,6786593,6787118,6786855,525
91,Chr4,10426110,10426277,10426194,167
91,Chr4,12488272,12489984,12489128,1712
91,Chr5,21731078,21732112,21731595,1034
92,Chr1,9253881,9254124,9254003,243
92,Chr3,5037191,5037195,5037193,4
92,Chr3,20593238,20593625,20593432,387
93,Chr1,16779813,16780165,16779989,352
93,Chr2,13653921,13654500,13654211,579
93,Chr3,1132610,1132789,1132700,179
93,Chr3,22187889,22188747,22188318,858
93,Chr4,1049070,1049364,1049217,294
93,Chr4,14807746,14810063,14808904,2317
93,Chr5,5891779,5892143,5891961,364
94,Chr1,10646959,10647209,10647084,250
94,Chr1,11117564,11117716,11117640,152
94,Chr4,12695827,12696335,12696081,508
94,Chr4,17844944,17844984,17844964,40
94,Chr5,4218115,4218347,4218231,232
94,Chr5,22190259,22191441,22190850,1182
95,Chr1,4694570,4709570,4702070,15000
95,Chr1,22577240,22577292,22577266,52
95,Chr3,8306,11475,9890,3169
95,Chr3,9536249,9536977,9536613,728
95,Chr5,4216649,4217338,4216993,689
95,Chr5,8124369,8126021,8125195,1652
95,Chr5,9717038,9717917,9717478,879
95,Chr5,26039348,26040173,26039760,825
96,Chr1,3804109,3804390,3804249,281
96,Chr3,5841869,5842670,5842269,801
96,Chr4,13441526,13441655,13441590,129
