lib,chrs,start,stop,cos,width
42,Chr4,5427613,5427850,5427731,237
43,Chr1,16414910,16415255,16415082,345
44,Chr1,23670839,23671051,23670945,212
44,Chr2,8710156,8710201,8710178,45
44,Chr2,17818533,17819388,17818961,855
44,Chr3,20665912,20666341,20666126,429
45,Chr2,10215556,10215775,10215666,219
45,Chr3,11602008,11602084,11602046,76
45,Chr4,10263788,10264267,10264028,479
45,Chr5,10643885,10643929,10643907,44
46,Chr1,9458722,9458728,9458725,6
46,Chr3,18799963,18800125,18800044,162
46,Chr4,18193276,18193896,18193586,620
46,Chr5,903333,903419,903376,86
46,Chr5,17805971,17806022,17805997,51
47,Chr1,24390204,24390262,24390233,58
47,Chr3,10915149,10915822,10915485,673
47,Chr5,445728,446055,445892,327
47,Chr5,17580650,17580700,17580675,50
48,Chr1,677150,677970,677560,820
48,Chr1,19307332,19307393,19307362,61
48,Chr1,26708448,26710433,26709440,1985
48,Chr1,30198596,30200038,30199317,1442
48,Chr3,7681012,7681949,7681480,937
48,Chr5,497837,498005,497921,168
48,Chr5,15869880,15869927,15869904,47
49,Chr1,8515318,8516868,8516093,1550
49,Chr1,24634999,24635760,24635379,761
49,Chr2,397399,397692,397545,293
49,Chr3,18261941,18262409,18262175,468
49,Chr4,147422,148872,148147,1450
49,Chr4,11621169,11623866,11622517,2697
49,Chr5,983519,984171,983845,652
5,Chr1,24843271,24843579,24843425,308
5,Chr2,8524780,8524928,8524854,148
5,Chr3,16565827,16566013,16565920,186
5,Chr4,6222655,6222884,6222769,229
5,Chr5,23985803,23985991,23985897,188
50,Chr1,4994367,4995049,4994708,682
50,Chr2,19316226,19318773,19317500,2547
50,Chr4,11710487,11710656,11710571,169
50,Chr5,1293062,1293748,1293405,686
51,Chr1,182057,183623,182840,1566
51,Chr1,17253368,17253798,17253583,430
51,Chr1,29779293,29779366,29779329,73
51,Chr2,18259144,18259388,18259266,244
51,Chr3,17691047,17691385,17691216,338
51,Chr4,11911717,11912017,11911867,300
51,Chr5,7972330,7974252,7973291,1922
51,Chr5,26214776,26215039,26214908,263
52,Chr2,18341957,18342715,18342336,758
52,Chr4,7614985,7615048,7615017,63
53,Chr2,17935127,17940086,17937607,4959
53,Chr3,4456911,4458256,4457583,1345
53,Chr3,18593702,18594729,18594216,1027
53,Chr4,7369829,7370740,7370285,911
53,Chr4,17525642,17526405,17526024,763
53,Chr5,772861,773112,772987,251
54,Chr1,13048184,13048611,13048398,427
54,Chr1,27097789,27099203,27098496,1414
54,Chr3,8906377,8907027,8906702,650
54,Chr3,22349376,22349453,22349414,77
54,Chr5,6262173,6262436,6262305,263
54,Chr5,9046830,9047635,9047232,805
54,Chr5,15540705,15540741,15540723,36
54,Chr5,26117940,26118315,26118128,375
55,Chr2,584278,584455,584366,177
55,Chr2,11188287,11188667,11188477,380
55,Chr3,11285215,11285469,11285342,254
55,Chr3,22798851,22799248,22799049,397
55,Chr4,10231140,10231401,10231270,261
55,Chr5,9220675,9220868,9220771,193
56,Chr1,3098803,3101410,3100107,2607
56,Chr1,18394336,18394803,18394570,467
56,Chr2,11175707,11176926,11176317,1219
56,Chr2,16459308,16459452,16459380,144
56,Chr3,564632,566037,565334,1405
56,Chr3,17024831,17024866,17024849,35
56,Chr4,13592427,13612527,13602477,20100
57,Chr1,24648322,24649026,24648674,704
57,Chr1,28403170,28405960,28404565,2790
57,Chr2,891336,893404,892370,2068
57,Chr3,8692098,8692990,8692544,892
57,Chr5,18564561,18564973,18564767,412
59,Chr1,13252590,13252645,13252618,55
59,Chr1,29938918,29940890,29939904,1972
59,Chr2,12362096,12362996,12362546,900
59,Chr4,7272687,7273472,7273079,785
59,Chr5,9657812,9658198,9658005,386
59,Chr5,24103892,24104579,24104236,687
6,Chr1,1889189,1889193,1889191,4
6,Chr2,2243035,2243797,2243416,762
6,Chr3,10599501,10599797,10599649,296
6,Chr3,21284956,21286168,21285562,1212
6,Chr4,15425022,15426314,15425668,1292
6,Chr5,389920,390216,390068,296
60,Chr1,7705717,7706548,7706133,831
60,Chr2,7365362,7365632,7365497,270
60,Chr2,18891299,18892183,18891741,884
60,Chr3,11510424,11510542,11510483,118
60,Chr4,7165275,7165285,7165280,10
60,Chr5,3846459,3851004,3848731,4545
60,Chr5,20522261,20523665,20522963,1404
61,Chr1,485402,489092,487247,3690
61,Chr1,3743165,3744170,3743667,1005
61,Chr1,10036211,10036829,10036520,618
61,Chr1,19693473,19694584,19694029,1111
61,Chr1,29301458,29308227,29304842,6769
61,Chr2,5678203,5678340,5678271,137
61,Chr3,7917216,7918387,7917802,1171
61,Chr3,22877126,22877548,22877337,422
61,Chr4,17518447,17519073,17518760,626
61,Chr5,767682,768124,767903,442
62,Chr3,11523285,11523331,11523308,46
62,Chr4,8014253,8014278,8014265,25
62,Chr5,19031166,19031222,19031194,56
62,Chr5,24696098,24700114,24698106,4016
62,Chr5,25763008,25764103,25763556,1095
63,Chr1,5642685,5643151,5642918,466
64,Chr1,29517670,29519162,29518416,1492
64,Chr2,12231960,12232108,12232034,148
64,Chr2,19460557,19467282,19463919,6725
64,Chr3,11122559,11127819,11125189,5260
64,Chr4,579323,579649,579486,326
64,Chr4,13793924,13816294,13805109,22370
64,Chr5,3562319,3562797,3562558,478
64,Chr5,15045118,15045369,15045244,251
64,Chr5,24076971,24078184,24077577,1213
65,Chr2,6708909,6709429,6709169,520
65,Chr3,11738945,11739115,11739030,170
65,Chr4,17601372,17601589,17601480,217
66,Chr1,18223453,18223955,18223704,502
66,Chr2,12371378,12371818,12371598,440
66,Chr3,9686239,9686927,9686583,688
66,Chr4,7069827,7070081,7069954,254
66,Chr5,2470272,2470319,2470296,47
66,Chr5,21881675,21883259,21882467,1584
67,Chr2,15030084,15030360,15030222,276
67,Chr3,9258556,9258631,9258594,75
67,Chr5,8148177,8148811,8148494,634
67,Chr5,22636395,22636543,22636469,148
68,Chr1,19209110,19210162,19209636,1052
68,Chr3,20974229,20974571,20974400,342
68,Chr4,5715718,5716167,5715942,449
69,Chr1,179175,179753,179464,578
69,Chr2,18811695,18811880,18811787,185
69,Chr3,11401950,11402101,11402026,151
69,Chr4,6750454,6751019,6750736,565
69,Chr5,16645703,16646095,16645899,392
7,Chr1,16568203,16568355,16568279,152
7,Chr2,18532471,18534693,18533582,2222
7,Chr3,16412264,16412334,16412299,70
7,Chr5,17322930,17323068,17322999,138
70,Chr1,20330476,20333615,20332046,3139
70,Chr2,9938167,9938196,9938181,29
70,Chr3,8240133,8240796,8240465,663
70,Chr4,217045,217574,217309,529
70,Chr5,8603582,8603904,8603743,322
70,Chr5,23845818,23845869,23845844,51
71,Chr2,9971328,9972887,9972108,1559
71,Chr3,5782052,5782770,5782411,718
71,Chr3,21872106,21872776,21872441,670
71,Chr4,8090382,8090579,8090480,197
72,Chr2,7307770,7308767,7308268,997
73,Chr1,17400640,17400924,17400782,284
73,Chr2,225899,226605,226252,706
73,Chr2,10375858,10377469,10376664,1611
73,Chr2,18949578,18950063,18949820,485
74,Chr1,473429,478208,475819,4779
74,Chr3,9466358,9466647,9466502,289
74,Chr4,5447789,5448146,5447967,357
74,Chr5,18932190,18932633,18932412,443
75,Chr1,9001061,9001392,9001227,331
75,Chr3,19929401,19931624,19930513,2223
75,Chr4,6143976,6144409,6144192,433
75,Chr4,16362431,16364327,16363379,1896
75,Chr5,9868190,9869689,9868940,1499
75,Chr5,18520256,18524719,18522488,4463
75,Chr5,26722441,26722955,26722698,514
76,Chr1,12296953,12297201,12297077,248
76,Chr3,22702127,22702307,22702217,180
76,Chr4,5745590,5746060,5745825,470
77,Chr1,9889003,9889077,9889040,74
77,Chr1,25319517,25319769,25319643,252
77,Chr2,1494998,1496124,1495561,1126
77,Chr3,18451993,18452909,18452451,916
77,Chr4,17760698,17760770,17760734,72
77,Chr5,25921384,25922647,25922016,1263
79,Chr2,473975,473976,473975,1
79,Chr5,23175151,23214138,23194645,38987
8,Chr1,10970101,10970386,10970243,285
8,Chr1,24611127,24611233,24611180,106
8,Chr2,6893755,6894363,6894059,608
8,Chr4,18339261,18342661,18340961,3400
8,Chr5,15541198,15541498,15541348,300
80,Chr1,23788134,23789319,23788726,1185
80,Chr1,25531765,25539380,25535573,7615
80,Chr3,20296794,20297403,20297098,609
80,Chr5,1920636,1921267,1920952,631
80,Chr5,14534718,14535433,14535076,715
81,Chr1,9500553,9501125,9500839,572
81,Chr1,25732594,25732716,25732655,122
81,Chr2,258576,258609,258592,33
81,Chr2,17728288,17729835,17729062,1547
81,Chr3,7724819,7725180,7724999,361
81,Chr4,7269288,7270110,7269699,822
81,Chr5,769592,770588,770090,996
82,Chr1,25173214,25173564,25173389,350
82,Chr3,22733240,22733394,22733317,154
83,Chr1,6174357,6176913,6175635,2556
83,Chr1,26474183,26474340,26474261,157
83,Chr2,9534997,9536002,9535499,1005
83,Chr2,10427333,10427746,10427539,413
83,Chr3,1839854,1840429,1840142,575
83,Chr3,22217050,22217096,22217073,46
83,Chr4,849062,849751,849406,689
84,Chr3,900584,900763,900674,179
84,Chr4,10596675,10596998,10596837,323
84,Chr4,15022521,15025272,15023897,2751
84,Chr5,25700522,25700994,25700758,472
85,Chr1,29784549,29785176,29784863,627
85,Chr3,20766598,20767535,20767066,937
85,Chr4,16284832,16286053,16285442,1221
85,Chr5,144629,145011,144820,382
86,Chr1,24713031,24713277,24713154,246
86,Chr2,7221317,7222881,7222099,1564
86,Chr4,6103166,6103180,6103173,14
86,Chr5,881436,881920,881678,484
86,Chr5,18766094,18766183,18766138,89
87,Chr1,6017454,6020793,6019124,3339
87,Chr5,587221,587459,587340,238
88,Chr1,10975665,10976057,10975861,392
88,Chr1,16263588,16263784,16263686,196
88,Chr1,23171590,23173026,23172308,1436
89,Chr1,25638538,25639209,25638874,671
89,Chr4,17837703,17840014,17838859,2311
89,Chr5,541756,544105,542930,2349
9,Chr1,24825297,24825979,24825638,682
9,Chr2,8021176,8021902,8021539,726
9,Chr3,20774180,20774202,20774191,22
9,Chr4,6160335,6160346,6160341,11
90,Chr1,23364916,23365034,23364975,118
90,Chr4,17975578,17977191,17976384,1613
90,Chr5,2481262,2481589,2481426,327
90,Chr5,13661775,13661830,13661803,55
91,Chr1,11450989,11451016,11451003,27
91,Chr2,6033992,6034151,6034072,159
91,Chr2,16761657,16763799,16762728,2142
91,Chr3,5580150,5583051,5581600,2901
91,Chr3,18519586,18519772,18519679,186
91,Chr4,6350755,6351000,6350877,245
91,Chr4,14802565,14803782,14803173,1217
91,Chr5,22575107,22575159,22575133,52
92,Chr2,12923695,12923890,12923793,195
92,Chr3,1057060,1057150,1057105,90
92,Chr3,11401801,11401940,11401871,139
92,Chr5,20563355,20563393,20563374,38
93,Chr1,25742572,25743643,25743108,1071
93,Chr2,8050810,8050932,8050871,122
93,Chr3,10455326,10455329,10455328,3
93,Chr4,13652315,13652324,13652319,9
93,Chr5,4275924,4276138,4276031,214
94,Chr1,16273662,16273723,16273692,61
94,Chr3,14751319,14751737,14751528,418
94,Chr4,6441097,6442366,6441731,1269
94,Chr5,22988925,22990194,22989559,1269
95,Chr2,7065915,7065969,7065942,54
95,Chr3,11242062,11242257,11242160,195
95,Chr5,8233832,8233844,8233838,12
95,Chr5,25906532,25906667,25906600,135
96,Chr1,13049945,13050241,13050093,296
