lib,chrs,start,stop,cos,width
12,Chr5,24134285,24134964,24134625,679
13,Chr1,1004842,1022802,1013822,17960
13,Chr1,2495248,2497712,2496480,2464
13,Chr1,3889096,3889347,3889222,251
13,Chr1,6453788,6457198,6455493,3410
13,Chr1,8863706,8863836,8863771,130
13,Chr1,9330861,9331592,9331227,731
13,Chr1,19043119,19043546,19043333,427
13,Chr1,23404107,23404578,23404343,471
13,Chr1,25129852,25130009,25129930,157
13,Chr2,2243797,2243944,2243871,147
13,Chr2,15706732,15717866,15712299,11134
13,Chr2,18953049,18954508,18953779,1459
13,Chr3,205684,206116,205900,432
13,Chr3,5135037,5142262,5138649,7225
13,Chr3,8990732,8992642,8991687,1910
13,Chr3,17231041,17231341,17231191,300
13,Chr4,7521994,7522716,7522355,722
13,Chr4,8713486,8713960,8713723,474
13,Chr4,13209296,13213368,13211332,4072
13,Chr4,18324142,18328336,18326239,4194
13,Chr5,143111,144121,143616,1010
13,Chr5,1291147,1291888,1291517,741
13,Chr5,3480270,3480602,3480436,332
13,Chr5,4011705,4012076,4011891,371
13,Chr5,5997458,5997947,5997702,489
13,Chr5,8237977,8238099,8238038,122
13,Chr5,16612249,16613252,16612751,1003
13,Chr5,19925221,19928632,19926927,3411
13,Chr5,20991723,20992534,20992129,811
13,Chr5,22047246,22047618,22047432,372
13,Chr5,22768398,22770238,22769318,1840
13,Chr5,23014874,23016830,23015852,1956
14,Chr1,210850,266254,238552,55404
14,Chr1,2100197,2104074,2102135,3877
14,Chr1,3032303,3033756,3033029,1453
14,Chr1,6727938,6728500,6728219,562
14,Chr1,7660913,7662060,7661487,1147
14,Chr1,9391451,9392614,9392033,1163
14,Chr1,9960737,9961242,9960989,505
14,Chr1,10623329,10623455,10623392,126
14,Chr1,12145237,12145254,12145245,17
14,Chr1,17358898,17359497,17359198,599
14,Chr1,20483834,20485869,20484852,2035
14,Chr1,24578201,24578678,24578439,477
14,Chr1,26037054,26038330,26037692,1276
14,Chr1,28044577,28046973,28045775,2396
14,Chr2,7378055,7379344,7378699,1289
14,Chr2,8167394,8168512,8167953,1118
14,Chr2,10191027,10191196,10191111,169
14,Chr2,12339408,12339569,12339488,161
14,Chr2,13949119,13949323,13949221,204
14,Chr2,15256146,15257882,15257014,1736
14,Chr2,16157379,16158095,16157737,716
14,Chr2,17311215,17320860,17316037,9645
14,Chr2,18099963,18100374,18100169,411
14,Chr3,3751346,3751413,3751380,67
14,Chr3,3851329,3854392,3852861,3063
14,Chr3,5265036,5265227,5265132,191
14,Chr3,5274900,5275264,5275082,364
14,Chr3,6274007,6276158,6275083,2151
14,Chr3,8237433,8237505,8237469,72
14,Chr3,10772509,10772633,10772571,124
14,Chr3,19150775,19158051,19154413,7276
14,Chr3,19887856,19888946,19888401,1090
14,Chr3,21349616,21352347,21350982,2731
14,Chr3,21764473,21767052,21765763,2579
14,Chr4,11662090,11662279,11662184,189
14,Chr4,12172542,12172598,12172570,56
14,Chr4,12908348,12908364,12908356,16
14,Chr4,13863400,13863596,13863498,196
14,Chr4,17995857,17998829,17997343,2972
14,Chr5,33234,36968,35101,3734
14,Chr5,271872,277216,274544,5344
14,Chr5,3861076,3871424,3866250,10348
14,Chr5,6038379,6039393,6038886,1014
14,Chr5,7417572,7420714,7419143,3142
14,Chr5,8283649,8283776,8283713,127
14,Chr5,15840931,15841027,15840979,96
14,Chr5,16445876,16446109,16445992,233
14,Chr5,18997551,18997752,18997651,201
14,Chr5,21028928,21029152,21029040,224
14,Chr5,22709150,22713072,22711111,3922
15,Chr1,105064,108696,106880,3632
15,Chr1,1878162,1880425,1879294,2263
15,Chr1,2312698,2313010,2312854,312
15,Chr1,4232928,4233098,4233013,170
15,Chr1,6328544,6330126,6329335,1582
15,Chr1,7137732,7138230,7137981,498
15,Chr1,8977128,8985127,8981128,7999
15,Chr1,11861929,11865813,11863871,3884
15,Chr1,19041086,19043119,19042102,2033
15,Chr1,27178170,27180520,27179345,2350
15,Chr1,29235922,29242615,29239268,6693
15,Chr1,29870152,29870900,29870526,748
15,Chr2,7429893,7430402,7430147,509
15,Chr2,11603658,11607434,11605546,3776
15,Chr2,12430150,12430521,12430336,371
15,Chr2,14697767,14698248,14698007,481
15,Chr2,17905376,17916319,17910848,10943
15,Chr2,19661575,19664730,19663153,3155
15,Chr3,1620079,1621563,1620821,1484
15,Chr3,4951532,4957499,4954516,5967
15,Chr3,16950814,16951352,16951083,538
15,Chr3,18881775,18883823,18882799,2048
15,Chr3,20296092,20296434,20296263,342
15,Chr4,11524174,11524186,11524180,12
15,Chr4,12828850,12834018,12831434,5168
15,Chr4,15751382,15753199,15752290,1817
15,Chr4,16185238,16188331,16186784,3093
15,Chr5,19754,23126,21440,3372
15,Chr5,45012,45111,45062,99
15,Chr5,1708705,1709445,1709075,740
15,Chr5,3846022,3846459,3846240,437
15,Chr5,19861410,19861961,19861686,551
15,Chr5,20061326,20061385,20061356,59
15,Chr5,23717793,23717949,23717871,156
15,Chr5,25461636,25462183,25461910,547
15,Chr5,26797570,26799054,26798312,1484
16,Chr1,562860,563367,563114,507
16,Chr1,4105057,4106763,4105910,1706
16,Chr1,4848779,4850961,4849870,2182
16,Chr1,5830946,5832720,5831833,1774
16,Chr1,9501125,9503918,9502521,2793
16,Chr1,17931796,17938284,17935040,6488
16,Chr1,19800653,19802693,19801673,2040
16,Chr1,20231263,20235231,20233247,3968
16,Chr1,29235922,29242615,29239268,6693
16,Chr2,8277209,8281565,8279387,4356
16,Chr2,15203637,15209519,15206578,5882
16,Chr2,19639251,19643141,19641196,3890
16,Chr3,16755727,16756559,16756143,832
16,Chr3,19854833,19857095,19855964,2262
16,Chr3,20805482,20805680,20805581,198
16,Chr3,21392487,21397021,21394754,4534
16,Chr4,1242127,1242795,1242461,668
16,Chr4,6756461,6764144,6760303,7683
16,Chr4,11529760,11529974,11529867,214
16,Chr5,2686525,2686789,2686657,264
16,Chr5,3643038,3644857,3643948,1819
16,Chr5,5209387,5209977,5209682,590
16,Chr5,5694418,5694706,5694562,288
16,Chr5,6353494,6354955,6354224,1461
16,Chr5,6847192,6849315,6848254,2123
16,Chr5,14986050,14986253,14986152,203
17,Chr1,3321865,3323366,3322615,1501
17,Chr1,5939422,5943178,5941300,3756
17,Chr1,7757278,7758011,7757644,733
17,Chr1,8680003,8680041,8680022,38
17,Chr1,9835158,9835326,9835242,168
17,Chr1,17759135,17764704,17761919,5569
17,Chr1,22574981,22575106,22575043,125
17,Chr1,25276330,25277029,25276680,699
17,Chr1,28030230,28032462,28031346,2232
17,Chr1,28926323,28927946,28927135,1623
17,Chr1,29276349,29308227,29292288,31878
17,Chr2,7766588,7766672,7766630,84
17,Chr2,11326483,11326767,11326625,284
17,Chr2,12196418,12196723,12196570,305
17,Chr2,12942472,12942617,12942544,145
17,Chr2,14049264,14050588,14049926,1324
17,Chr2,17200171,17201233,17200702,1062
17,Chr2,18370469,18371800,18371135,1331
17,Chr3,4207718,4211101,4209410,3383
17,Chr3,4962656,4963078,4962867,422
17,Chr3,5807029,5812488,5809759,5459
17,Chr3,6646992,6651772,6649382,4780
17,Chr3,8583705,8583901,8583803,196
17,Chr3,18837593,18837759,18837676,166
17,Chr3,19908365,19909659,19909012,1294
17,Chr4,8388334,8389130,8388732,796
17,Chr4,13723073,13723230,13723151,157
17,Chr4,18320362,18321510,18320936,1148
17,Chr5,16594401,16594775,16594588,374
17,Chr5,17151962,17152001,17151982,39
17,Chr5,21718512,21719197,21718854,685
17,Chr5,25400016,25402489,25401252,2473
17,Chr5,25705167,25705293,25705230,126
17,Chr5,26403499,26404308,26403903,809
17,Chr5,26812678,26812894,26812786,216
18,Chr1,183808,207856,195832,24048
18,Chr1,2319381,2319866,2319623,485
18,Chr1,3404980,3406508,3405744,1528
18,Chr1,4690603,4694570,4692587,3967
18,Chr1,9087044,9092461,9089752,5417
18,Chr1,10365273,10366397,10365835,1124
18,Chr1,11472994,11473053,11473024,59
18,Chr1,21540728,21541121,21540924,393
18,Chr1,22273322,22274847,22274084,1525
18,Chr1,26577851,26578789,26578320,938
18,Chr1,28210670,28210981,28210826,311
18,Chr2,8717731,8718830,8718281,1099
18,Chr2,11733007,11734180,11733593,1173
18,Chr2,12232108,12234817,12233462,2709
18,Chr2,16424813,16426031,16425422,1218
18,Chr2,17878346,17881639,17879992,3293
18,Chr3,1022518,1023833,1023176,1315
18,Chr3,3839134,3840431,3839782,1297
18,Chr3,5222951,5228089,5225520,5138
18,Chr3,20396383,20398415,20397399,2032
18,Chr3,21790318,21791193,21790756,875
18,Chr4,1492554,1492988,1492771,434
18,Chr4,7763921,7764299,7764110,378
18,Chr4,14041728,14043715,14042722,1987
18,Chr5,16098291,16098470,16098381,179
18,Chr5,19397570,19398217,19397894,647
18,Chr5,26921767,26921819,26921793,52
19,Chr1,559506,560551,560028,1045
19,Chr1,25511836,25531005,25521420,19169
19,Chr1,29235922,29242615,29239268,6693
19,Chr2,2423746,2423828,2423787,82
19,Chr2,9840321,9840874,9840597,553
19,Chr2,12370276,12370995,12370636,719
19,Chr2,12975459,12976023,12975741,564
19,Chr2,15956038,15957226,15956632,1188
19,Chr2,16606044,16606667,16606356,623
19,Chr2,17490902,17494268,17492585,3366
19,Chr2,18586969,18588647,18587808,1678
19,Chr3,5821630,5823265,5822448,1635
19,Chr3,9286067,9286276,9286171,209
19,Chr4,5299735,5299784,5299759,49
19,Chr5,2356294,2357159,2356726,865
19,Chr5,5478875,5489164,5484019,10289
19,Chr5,8840394,8840535,8840464,141
19,Chr5,23984696,23984834,23984765,138
19,Chr5,25462183,25462777,25462480,594
19,Chr5,26680097,26680482,26680289,385
2,Chr1,2336312,2338339,2337326,2027
2,Chr1,2631084,2632794,2631939,1710
2,Chr1,6092868,6092980,6092924,112
2,Chr1,11184662,11185014,11184838,352
2,Chr1,19214461,19215047,19214754,586
2,Chr1,21978890,21979329,21979110,439
2,Chr1,24505886,24509365,24507626,3479
2,Chr1,25058820,25059096,25058958,276
2,Chr1,26286497,26288113,26287305,1616
2,Chr2,8404957,8405117,8405037,160
2,Chr2,16249428,16250607,16250018,1179
2,Chr2,17210984,17211627,17211306,643
2,Chr2,18050442,18051351,18050896,909
2,Chr3,307876,310202,309039,2326
2,Chr3,5722656,5723006,5722831,350
2,Chr3,6594241,6604125,6599183,9884
2,Chr3,10021065,10021457,10021261,392
2,Chr3,20172915,20174666,20173791,1751
2,Chr3,22427183,22428858,22428021,1675
2,Chr4,8252086,8253467,8252776,1381
2,Chr4,11500782,11502292,11501537,1510
2,Chr4,12795289,12795485,12795387,196
2,Chr4,14424738,14425066,14424902,328
2,Chr5,2245573,2246229,2245901,656
2,Chr5,6423684,6424418,6424051,734
2,Chr5,8158950,8159435,8159192,485
2,Chr5,8603904,8604646,8604275,742
2,Chr5,9300940,9301113,9301026,173
2,Chr5,9858000,9858058,9858029,58
2,Chr5,22315225,22315364,22315295,139
2,Chr5,22774802,22774872,22774837,70
2,Chr5,23836839,23837683,23837261,844
2,Chr5,25064599,25066558,25065579,1959
20,Chr1,1779272,1781121,1780196,1849
20,Chr1,3240729,3247810,3244269,7081
20,Chr1,4041654,4044777,4043216,3123
20,Chr1,4739541,4740751,4740146,1210
20,Chr1,9448345,9453140,9450743,4795
20,Chr1,10063858,10065215,10064536,1357
20,Chr1,25350013,25350084,25350049,71
20,Chr2,9274889,9275378,9275133,489
20,Chr2,10891248,10892727,10891988,1479
20,Chr2,12285519,12285825,12285672,306
20,Chr2,13808021,13808112,13808067,91
20,Chr2,16810569,16810726,16810647,157
20,Chr3,1065668,1066606,1066137,938
20,Chr3,3693833,3693909,3693871,76
20,Chr3,5841869,5842670,5842269,801
20,Chr3,6178309,6178518,6178413,209
20,Chr3,16471765,16471789,16471777,24
20,Chr3,20526547,20527530,20527039,983
20,Chr4,6913088,6913327,6913208,239
20,Chr4,9302690,9304128,9303409,1438
20,Chr4,10437130,10437496,10437313,366
20,Chr4,12830894,12834018,12832456,3124
20,Chr5,54939,55890,55415,951
20,Chr5,803849,804960,804405,1111
20,Chr5,8590309,8590472,8590391,163
20,Chr5,14841069,14842278,14841673,1209
20,Chr5,16865895,16867246,16866571,1351
20,Chr5,18388560,18388666,18388613,106
20,Chr5,24395524,24395666,24395595,142
20,Chr5,26535037,26535057,26535047,20
20,Chr5,26810276,26810543,26810410,267
21,Chr1,2812411,2815002,2813707,2591
21,Chr1,4212166,4212883,4212524,717
21,Chr1,5231026,5233149,5232088,2123
21,Chr1,8863706,8863836,8863771,130
21,Chr1,19323479,19324475,19323977,996
21,Chr1,23652846,23653178,23653012,332
21,Chr1,25531765,25539380,25535573,7615
21,Chr1,27057533,27058567,27058050,1034
21,Chr1,30241013,30241154,30241083,141
21,Chr2,756193,756251,756222,58
21,Chr2,8527231,8527580,8527405,349
21,Chr2,9249552,9250261,9249906,709
21,Chr2,12108662,12124196,12116429,15534
21,Chr2,15044382,15044669,15044526,287
21,Chr2,19190771,19191789,19191280,1018
21,Chr3,42355,42703,42529,348
21,Chr3,9901568,9902593,9902080,1025
21,Chr3,11025764,11028163,11026964,2399
21,Chr3,16821983,16823015,16822499,1032
21,Chr3,18446504,18451528,18449016,5024
21,Chr3,19417889,19418809,19418349,920
21,Chr3,21349352,21349616,21349484,264
21,Chr4,12823173,12823587,12823380,414
21,Chr5,105427,109002,107215,3575
21,Chr5,2757496,2758001,2757748,505
21,Chr5,7291802,7296856,7294329,5054
21,Chr5,19564643,19566135,19565389,1492
21,Chr5,20239156,20240595,20239876,1439
21,Chr5,20686207,20687040,20686623,833
21,Chr5,23340709,23343867,23342288,3158
21,Chr5,26875075,26875950,26875513,875
22,Chr1,1615488,1615747,1615618,259
22,Chr1,6100558,6101102,6100830,544
22,Chr1,7112430,7112534,7112482,104
22,Chr1,8109619,8111075,8110347,1456
22,Chr1,23510150,23510793,23510472,643
22,Chr1,26543742,26546977,26545360,3235
22,Chr1,27301999,27302517,27302258,518
22,Chr1,28651893,28724228,28688061,72335
22,Chr2,6793356,6795275,6794316,1919
22,Chr2,11339376,11339539,11339458,163
22,Chr2,11830087,11830894,11830491,807
22,Chr2,14283759,14284584,14284171,825
22,Chr2,14401694,14412554,14407124,10860
22,Chr2,19288564,19289054,19288809,490
22,Chr3,2912311,2912899,2912605,588
22,Chr3,3284381,3290911,3287646,6530
22,Chr3,4032695,4033177,4032936,482
22,Chr3,5993459,5995945,5994702,2486
22,Chr3,10752693,10755363,10754028,2670
22,Chr3,18406095,18409460,18407777,3365
22,Chr3,20583054,20583226,20583140,172
22,Chr3,21398339,21435092,21416715,36753
22,Chr4,7443354,7444609,7443982,1255
22,Chr4,8691575,8704079,8697827,12504
22,Chr4,12861742,12861850,12861796,108
22,Chr4,14378321,14387219,14382770,8898
22,Chr5,735033,735161,735097,128
22,Chr5,8009652,8009873,8009762,221
22,Chr5,19812896,19816684,19814790,3788
22,Chr5,25259861,25263804,25261833,3943
23,Chr1,971198,986719,978958,15521
23,Chr1,10184643,10186250,10185447,1607
23,Chr1,10273859,10274000,10273929,141
23,Chr1,20181930,20183058,20182494,1128
23,Chr1,28746408,28756009,28751208,9601
23,Chr1,29764981,29765726,29765353,745
23,Chr2,10260738,10260827,10260782,89
23,Chr2,17185955,17191648,17188801,5693
23,Chr2,17881666,17887845,17884756,6179
23,Chr3,1837291,1837739,1837515,448
23,Chr3,16783114,16783730,16783422,616
23,Chr3,18788201,18789568,18788885,1367
23,Chr3,20010951,20013684,20012317,2733
23,Chr3,22808650,22808732,22808691,82
23,Chr4,151950,151983,151966,33
23,Chr4,8491221,8491603,8491412,382
23,Chr4,14370952,14378061,14374506,7109
23,Chr5,993402,993971,993686,569
23,Chr5,2092320,2093160,2092740,840
23,Chr5,4450185,4452776,4451481,2591
23,Chr5,21751487,21763740,21757613,12253
24,Chr1,6243191,6243402,6243297,211
24,Chr1,7583772,7584873,7584322,1101
24,Chr1,9412943,9413422,9413183,479
24,Chr1,9888610,9889003,9888806,393
24,Chr1,18427069,18428287,18427678,1218
24,Chr1,19127242,19127660,19127451,418
24,Chr1,21058758,21059587,21059172,829
24,Chr1,23485906,23486305,23486106,399
24,Chr1,26657058,26657453,26657256,395
24,Chr1,27598025,27598999,27598512,974
24,Chr1,29185056,29189332,29187194,4276
24,Chr1,29656730,29659542,29658136,2812
24,Chr2,1184857,1184867,1184862,10
24,Chr2,5057406,5057607,5057506,201
24,Chr2,15562750,15562974,15562862,224
24,Chr2,19486134,19486174,19486154,40
24,Chr3,188032,190896,189464,2864
24,Chr3,3665919,3666727,3666323,808
24,Chr3,6998822,7015757,7007290,16935
24,Chr3,10089627,10089836,10089731,209
24,Chr3,10679950,10682165,10681058,2215
24,Chr3,18878763,18879513,18879138,750
24,Chr4,15861882,15862088,15861985,206
24,Chr4,16274853,16275367,16275110,514
24,Chr5,2786447,2786593,2786520,146
24,Chr5,3316374,3316587,3316480,213
24,Chr5,3830238,3836395,3833316,6157
24,Chr5,5345341,5346054,5345697,713
24,Chr5,6192438,6192498,6192468,60
24,Chr5,8003067,8003716,8003391,649
24,Chr5,13872834,13875080,13873957,2246
24,Chr5,19399322,19399447,19399384,125
24,Chr5,21365027,21365097,21365062,70
24,Chr5,21575620,21575955,21575788,335
24,Chr5,22887873,22889386,22888629,1513
24,Chr5,22923362,22923481,22923422,119
24,Chr5,24090023,24092262,24091143,2239
24,Chr5,26771427,26771746,26771587,319
25,Chr1,562860,563367,563114,507
25,Chr1,605242,605448,605345,206
25,Chr1,1221161,1221314,1221237,153
25,Chr1,11813260,11813908,11813584,648
25,Chr1,20092912,20093068,20092990,156
25,Chr1,24016745,24018041,24017393,1296
25,Chr1,24498311,24498614,24498463,303
25,Chr1,28651893,28724228,28688061,72335
25,Chr2,1640902,1640916,1640909,14
25,Chr2,16292802,16294758,16293780,1956
25,Chr2,17950237,17951178,17950707,941
25,Chr2,18924824,18928569,18926696,3745
25,Chr3,3431571,3432928,3432249,1357
25,Chr3,9037231,9037666,9037449,435
25,Chr3,16632752,16633535,16633144,783
25,Chr3,22806344,22806461,22806402,117
25,Chr4,460817,461339,461078,522
25,Chr4,13248817,13249121,13248969,304
25,Chr4,13781526,13793924,13787725,12398
25,Chr5,214236,214454,214345,218
25,Chr5,1375755,1376072,1375913,317
25,Chr5,5492096,5495139,5493618,3043
25,Chr5,6385875,6386151,6386013,276
25,Chr5,6791364,6792067,6791716,703
25,Chr5,8850257,8855729,8852993,5472
25,Chr5,10860659,10863062,10861861,2403
25,Chr5,18454696,18454910,18454803,214
25,Chr5,20873148,20874669,20873908,1521
25,Chr5,22277559,22278703,22278131,1144
25,Chr5,24768165,24768883,24768524,718
25,Chr5,24937186,24938811,24937998,1625
25,Chr5,25698391,25699212,25698801,821
25,Chr5,26014814,26015282,26015048,468
26,Chr1,3381223,3395748,3388485,14525
26,Chr1,6980681,6983550,6982115,2869
26,Chr1,8863343,8863706,8863525,363
26,Chr1,9387830,9389608,9388719,1778
26,Chr1,10957985,10962291,10960138,4306
26,Chr1,11638937,11640462,11639699,1525
26,Chr1,27403000,27404519,27403760,1519
26,Chr1,29572776,29572830,29572803,54
26,Chr2,431948,438758,435353,6810
26,Chr3,665528,666626,666077,1098
26,Chr3,1462167,1463037,1462602,870
26,Chr3,6112731,6113066,6112899,335
26,Chr3,8287228,8287594,8287411,366
26,Chr3,19266875,19267821,19267348,946
26,Chr3,20116770,20119061,20117916,2291
26,Chr3,21468762,21492444,21480603,23682
26,Chr3,23145526,23145792,23145659,266
26,Chr4,7113623,7114078,7113851,455
26,Chr4,11178053,11178577,11178315,524
26,Chr4,11797652,11797850,11797751,198
26,Chr4,13507195,13508352,13507773,1157
26,Chr4,14157872,14163219,14160546,5347
26,Chr5,336963,338007,337485,1044
26,Chr5,4665949,4666368,4666159,419
26,Chr5,13772879,13772971,13772925,92
26,Chr5,18682941,18683425,18683183,484
26,Chr5,23119076,23144398,23131737,25322
26,Chr5,23790818,23792149,23791484,1331
27,Chr1,563546,566579,565062,3033
27,Chr1,10866091,10867168,10866629,1077
27,Chr1,27533108,27533175,27533142,67
27,Chr1,29327547,29327994,29327771,447
27,Chr2,336464,336996,336730,532
27,Chr2,9233712,9234047,9233880,335
27,Chr2,10323829,10327461,10325645,3632
27,Chr2,14394414,14396346,14395380,1932
27,Chr2,14855900,14856639,14856270,739
27,Chr2,16091966,16092513,16092240,547
27,Chr2,19467282,19467401,19467342,119
27,Chr3,116833,120693,118763,3860
27,Chr3,1358065,1359868,1358967,1803
27,Chr3,2345980,2346273,2346126,293
27,Chr3,2442206,2444719,2443462,2513
27,Chr3,3073193,3075252,3074223,2059
27,Chr3,4346182,4347084,4346633,902
27,Chr3,6182739,6183381,6183060,642
27,Chr3,8086423,8086692,8086557,269
27,Chr3,18429734,18432692,18431213,2958
27,Chr3,20319042,20320090,20319566,1048
27,Chr3,21063094,21064280,21063687,1186
27,Chr4,5150583,5151385,5150984,802
27,Chr4,7268653,7269288,7268971,635
27,Chr4,7429444,7429864,7429654,420
27,Chr4,8391544,8393184,8392364,1640
27,Chr4,13793924,13816294,13805109,22370
27,Chr5,1609189,1609355,1609272,166
27,Chr5,7984257,7987792,7986025,3535
27,Chr5,18106742,18111804,18109273,5062
27,Chr5,19849748,19851249,19850498,1501
27,Chr5,22810157,22811115,22810636,958
27,Chr5,26630232,26630727,26630480,495
28,Chr1,99667,100847,100257,1180
28,Chr1,3554155,3554298,3554227,143
28,Chr1,4242344,4244326,4243335,1982
28,Chr1,4855837,4857245,4856541,1408
28,Chr1,6263817,6264967,6264392,1150
28,Chr1,6942678,6943214,6942946,536
28,Chr1,10810266,10810554,10810410,288
28,Chr1,25511836,25531005,25521420,19169
28,Chr1,27402849,27402912,27402881,63
28,Chr1,28732706,28739401,28736054,6695
28,Chr1,29560808,29561250,29561029,442
28,Chr2,8254150,8254632,8254391,482
28,Chr2,9545757,9546197,9545977,440
28,Chr2,14236945,14238397,14237671,1452
28,Chr2,16025165,16028641,16026903,3476
28,Chr2,19581566,19581632,19581599,66
28,Chr3,975698,978356,977027,2658
28,Chr3,1421399,1421525,1421462,126
28,Chr3,5613065,5613293,5613179,228
28,Chr3,19878131,19878954,19878543,823
28,Chr4,336134,336941,336538,807
28,Chr5,8970503,8981546,8976025,11043
