lib,chrs,start,stop,cos,width
18,Chr5,1269487,1269796,1269641,309
18,Chr5,8791182,8791949,8791566,767
18,Chr5,16041584,16043668,16042626,2084
18,Chr5,18985758,18985768,18985763,10
18,Chr5,25997568,25997947,25997758,379
19,Chr2,2272346,2272947,2272646,601
19,Chr2,6827509,6833173,6830341,5664
19,Chr3,5754945,5755584,5755265,639
19,Chr3,8806344,8806602,8806473,258
19,Chr3,18944233,18944431,18944332,198
19,Chr4,9370917,9371459,9371188,542
19,Chr5,15015232,15016372,15015802,1140
19,Chr5,24116037,24116220,24116129,183
20,Chr1,18031216,18032545,18031880,1329
20,Chr2,10373681,10374485,10374083,804
20,Chr3,7942431,7943986,7943209,1555
20,Chr3,22367461,22368240,22367851,779
20,Chr4,8139008,8139627,8139318,619
20,Chr4,10649216,10650193,10649704,977
20,Chr4,12933896,12934260,12934078,364
20,Chr5,4871236,4872647,4871942,1411
20,Chr5,23239465,23239718,23239591,253
21,Chr1,5139089,5139404,5139247,315
21,Chr2,8852962,8853707,8853334,745
21,Chr3,6488550,6488999,6488774,449
21,Chr3,16802403,16802468,16802435,65
21,Chr3,18200800,18201289,18201044,489
21,Chr4,1255045,1255081,1255063,36
21,Chr5,1378619,1379059,1378839,440
21,Chr5,15999183,15999439,15999311,256
21,Chr5,22768073,22768255,22768164,182
21,Chr5,25444755,25445516,25445135,761
22,Chr1,27766254,27766881,27766568,627
22,Chr2,12940503,12942221,12941362,1718
22,Chr3,10062822,10065217,10064020,2395
22,Chr3,16568950,16569115,16569032,165
22,Chr4,9377030,9377296,9377163,266
22,Chr5,9863012,9863430,9863221,418
22,Chr5,26242639,26242737,26242688,98
23,Chr1,834962,844413,839688,9451
23,Chr1,4752467,4753060,4752763,593
23,Chr1,16874181,16874585,16874383,404
23,Chr1,24358555,24359056,24358805,501
23,Chr1,27223621,27223888,27223755,267
23,Chr2,19477725,19477947,19477836,222
23,Chr3,18451993,18452909,18452451,916
23,Chr3,22667035,22669429,22668232,2394
23,Chr4,4625532,4625595,4625564,63
23,Chr4,15515190,15515741,15515466,551
23,Chr5,1087113,1088147,1087630,1034
23,Chr5,23054743,23056181,23055462,1438
24,Chr1,17296755,17296946,17296851,191
24,Chr2,9667435,9667555,9667495,120
24,Chr2,10147894,10148450,10148172,556
24,Chr3,4444826,4452589,4448708,7763
24,Chr3,11715254,11715331,11715292,77
24,Chr5,5434734,5435678,5435206,944
24,Chr5,26686171,26686630,26686401,459
25,Chr1,12689105,12689440,12689273,335
25,Chr1,24404657,24404920,24404789,263
25,Chr3,4778277,4778489,4778383,212
25,Chr3,11523980,11524278,11524129,298
25,Chr4,11134091,11134540,11134315,449
25,Chr5,17732190,17733426,17732808,1236
26,Chr1,11025233,11026032,11025633,799
26,Chr1,26185757,26186959,26186358,1202
26,Chr2,8580568,8581423,8580996,855
26,Chr2,11862567,11862745,11862656,178
26,Chr2,15680527,15684946,15682737,4419
26,Chr3,9337563,9337655,9337609,92
26,Chr4,6255241,6255594,6255417,353
26,Chr5,8229734,8231040,8230387,1306
26,Chr5,22842949,22843054,22843001,105
27,Chr2,7125584,7132244,7128914,6660
27,Chr2,18957949,18958146,18958047,197
27,Chr3,10952335,10952428,10952381,93
27,Chr3,18750187,18750384,18750285,197
27,Chr3,22983761,22983802,22983781,41
27,Chr4,5633616,5633733,5633674,117
27,Chr4,17547237,17547652,17547445,415
27,Chr5,15870699,15871676,15871187,977
28,Chr2,9214877,9215342,9215109,465
28,Chr3,7867266,7868437,7867852,1171
28,Chr4,8294360,8296650,8295505,2290
28,Chr5,15706328,15706345,15706336,17
29,Chr1,10057433,10057773,10057603,340
29,Chr1,19319437,19319518,19319477,81
29,Chr2,1689699,1693043,1691371,3344
29,Chr2,10713748,10718141,10715944,4393
29,Chr3,7934632,7934882,7934757,250
29,Chr3,11085472,11087101,11086286,1629
29,Chr3,18576751,18577156,18576953,405
29,Chr4,11550901,11552896,11551899,1995
29,Chr5,17753861,17754000,17753931,139
30,Chr1,12635051,12635206,12635129,155
30,Chr1,26624994,26625055,26625024,61
30,Chr3,5500765,5503351,5502058,2586
30,Chr3,15706270,15706462,15706366,192
30,Chr4,6821221,6821435,6821328,214
30,Chr4,7353918,7354712,7354315,794
30,Chr4,17679721,17681437,17680579,1716
30,Chr5,21147268,21147349,21147308,81
31,Chr1,1211716,1211865,1211790,149
31,Chr1,10674617,10677698,10676157,3081
31,Chr2,9734923,9734970,9734947,47
31,Chr3,9835545,9835621,9835583,76
31,Chr3,22776659,22777266,22776963,607
31,Chr4,11020432,11020474,11020453,42
31,Chr5,5442161,5443844,5443003,1683
31,Chr5,9717038,9717917,9717478,879
31,Chr5,16088845,16088889,16088867,44
31,Chr5,23344833,23345329,23345081,496
31,Chr5,25748807,25749012,25748909,205
32,Chr1,10822294,10822621,10822458,327
32,Chr2,12375316,12375594,12375455,278
32,Chr3,7342125,7342642,7342383,517
32,Chr5,2656396,2656477,2656436,81
32,Chr5,5031501,5031656,5031579,155
32,Chr5,15379025,15379638,15379331,613
33,Chr1,23083632,23083702,23083667,70
33,Chr2,1605919,1606214,1606067,295
33,Chr2,2893347,2893987,2893667,640
33,Chr3,9339210,9339218,9339214,8
33,Chr3,15674831,15674945,15674888,114
33,Chr4,16680422,16680931,16680676,509
33,Chr5,19112596,19113161,19112878,565
33,Chr5,26702686,26702777,26702732,91
34,Chr1,4212883,4213951,4213417,1068
34,Chr1,16797891,16798509,16798200,618
34,Chr2,7365302,7365632,7365467,330
34,Chr2,9703153,9703619,9703386,466
34,Chr3,15338117,15338320,15338219,203
34,Chr3,16111644,16111761,16111702,117
34,Chr4,9986360,9986592,9986476,232
34,Chr4,17229053,17229166,17229109,113
34,Chr5,21426099,21426351,21426225,252
34,Chr5,23054743,23056181,23055462,1438
35,Chr1,568766,569173,568970,407
35,Chr2,1660026,1661964,1660995,1938
35,Chr2,17741640,17742758,17742199,1118
35,Chr3,549625,554683,552154,5058
35,Chr3,11728018,11731113,11729566,3095
35,Chr3,18481784,18482531,18482158,747
35,Chr4,5835200,5835480,5835340,280
35,Chr4,7035214,7035471,7035342,257
36,Chr2,9991665,9991911,9991788,246
36,Chr4,1393501,1396108,1394805,2607
36,Chr4,8019051,8019090,8019071,39
36,Chr5,9870167,9870202,9870185,35
36,Chr5,20149381,20186431,20167906,37050
37,Chr1,11390268,11390422,11390345,154
37,Chr1,17915333,17916654,17915993,1321
37,Chr1,19963201,19963286,19963243,85
37,Chr1,24612972,24613274,24613123,302
37,Chr2,1186486,1187377,1186932,891
37,Chr3,1312221,1312558,1312389,337
37,Chr3,1793239,1793520,1793379,281
37,Chr3,10706050,10706308,10706179,258
37,Chr5,6978777,6980058,6979417,1281
37,Chr5,7634212,7636425,7635318,2213
37,Chr5,25738544,25738960,25738752,416
38,Chr1,8005910,8006233,8006072,323
38,Chr1,12455970,12456196,12456083,226
38,Chr1,29516254,29516306,29516280,52
38,Chr3,16912799,16913128,16912963,329
38,Chr4,5711913,5712279,5712096,366
38,Chr4,7965459,7966264,7965861,805
38,Chr5,23612131,23612482,23612307,351
39,Chr2,9667370,9667435,9667402,65
39,Chr4,7528458,7528533,7528496,75
39,Chr5,16412523,16412667,16412595,144
40,Chr1,13993223,13998351,13995787,5128
40,Chr1,17766653,17768126,17767389,1473
40,Chr2,2244093,2244197,2244145,104
40,Chr2,12915996,12918383,12917190,2387
40,Chr3,11510414,11510542,11510478,128
40,Chr5,446495,447044,446769,549
40,Chr5,2453007,2453432,2453219,425
40,Chr5,16999350,16999774,16999562,424
41,Chr1,2443897,2444859,2444378,962
41,Chr1,22619688,22627671,22623680,7983
41,Chr2,1868425,1868671,1868548,246
41,Chr4,6093544,6093659,6093602,115
41,Chr5,15711972,15713194,15712583,1222
42,Chr1,20449800,20456719,20453260,6919
42,Chr2,11669003,11671747,11670375,2744
42,Chr3,18395832,18396211,18396022,379
42,Chr5,2292671,2292886,2292779,215
42,Chr5,9650578,9650630,9650604,52
43,Chr1,6641514,6642102,6641808,588
43,Chr1,17330433,17330642,17330537,209
43,Chr2,18216876,18228405,18222640,11529
43,Chr3,11746681,11748041,11747361,1360
43,Chr4,5729510,5729692,5729601,182
44,Chr1,5054681,5070376,5062529,15695
44,Chr1,5649599,5651476,5650537,1877
44,Chr1,19557024,19557202,19557113,178
44,Chr2,560385,560680,560533,295
44,Chr2,16455508,16455590,16455549,82
44,Chr3,16431598,16434127,16432862,2529
44,Chr3,16446799,16446979,16446889,180
44,Chr4,17705572,17706591,17706082,1019
45,Chr1,7403270,7403377,7403324,107
45,Chr2,6810431,6810531,6810481,100
45,Chr2,19598321,19599050,19598685,729
45,Chr3,17414029,17419850,17416939,5821
45,Chr3,17589202,17590139,17589670,937
45,Chr4,7432611,7433442,7433027,831
45,Chr4,14835576,14838555,14837066,2979
45,Chr5,9913592,9913838,9913715,246
45,Chr5,18940599,18940775,18940687,176
46,Chr1,10209778,10211457,10210618,1679
46,Chr1,29448372,29448953,29448662,581
46,Chr2,9814827,9816280,9815553,1453
46,Chr3,7631894,7632064,7631979,170
46,Chr3,8777075,8777541,8777308,466
46,Chr3,9979230,9979407,9979318,177
47,Chr1,11061304,11062278,11061791,974
47,Chr2,10859675,10861465,10860570,1790
47,Chr5,9648541,9648922,9648731,381
48,Chr2,11140052,11140374,11140213,322
48,Chr2,18651261,18656755,18654008,5494
48,Chr3,8589874,8590092,8589983,218
48,Chr3,10603537,10604382,10603959,845
48,Chr3,22920458,22922075,22921266,1617
48,Chr4,18206405,18208163,18207284,1758
49,Chr1,16309129,16309174,16309151,45
49,Chr1,19043119,19043546,19043333,427
49,Chr4,9361126,9361649,9361388,523
49,Chr5,7232290,7232417,7232354,127
49,Chr5,15775826,15775883,15775854,57
50,Chr1,12614307,12614392,12614349,85
50,Chr1,22195685,22197232,22196459,1547
50,Chr2,15965087,15965195,15965141,108
50,Chr3,14940974,14941588,14941281,614
50,Chr4,5440117,5440694,5440405,577
50,Chr4,9965385,9966023,9965704,638
50,Chr5,7387032,7387125,7387078,93
51,Chr1,604664,605176,604920,512
51,Chr1,26078287,26078886,26078587,599
51,Chr3,9212374,9213039,9212706,665
51,Chr3,20773786,20774180,20773983,394
51,Chr4,188189,188224,188207,35
51,Chr4,10589770,10589924,10589847,154
51,Chr4,16661600,16661954,16661777,354
52,Chr1,9726474,9727131,9726802,657
52,Chr2,476472,476592,476532,120
52,Chr2,16472661,16473054,16472857,393
52,Chr3,873611,873627,873619,16
52,Chr3,19287944,19291306,19289625,3362
52,Chr4,17802729,17802898,17802813,169
52,Chr5,14753349,14753403,14753376,54
52,Chr5,15467325,15467436,15467381,111
53,Chr1,7738102,7739748,7738925,1646
53,Chr3,9307171,9307286,9307229,115
53,Chr4,10723603,10724124,10723863,521
53,Chr4,12072303,12073672,12072987,1369
53,Chr5,4151099,4151852,4151475,753
53,Chr5,10136473,10136659,10136566,186
53,Chr5,21137758,21138496,21138127,738
53,Chr5,23054743,23056181,23055462,1438
54,Chr1,11665900,11666425,11666162,525
54,Chr2,13394927,13395609,13395268,682
54,Chr2,19079316,19079329,19079322,13
54,Chr3,591006,594003,592504,2997
54,Chr3,22776659,22777266,22776963,607
54,Chr4,947498,947845,947672,347
54,Chr4,9157699,9158439,9158069,740
54,Chr4,13969925,13970032,13969979,107
54,Chr5,15754608,15754941,15754774,333
54,Chr5,21265346,21265694,21265520,348
54,Chr5,26574862,26576668,26575765,1806
55,Chr1,4080799,4080900,4080849,101
55,Chr1,4874819,4875390,4875105,571
55,Chr1,17273752,17274085,17273918,333
55,Chr2,18579667,18580233,18579950,566
55,Chr3,10382180,10383352,10382766,1172
55,Chr3,18962313,18962869,18962591,556
55,Chr4,7141374,7141473,7141424,99
55,Chr4,11816144,11816972,11816558,828
55,Chr5,14528402,14529776,14529089,1374
56,Chr1,560551,562860,561705,2309
56,Chr2,6669951,6670379,6670165,428
56,Chr3,16776254,16776395,16776324,141
56,Chr4,6817855,6819258,6818557,1403
57,Chr1,5825314,5825854,5825584,540
57,Chr1,10214480,10214544,10214512,64
57,Chr1,11220640,11220749,11220694,109
57,Chr1,25063148,25063200,25063174,52
57,Chr2,9518341,9520745,9519543,2404
57,Chr3,10911339,10911612,10911475,273
57,Chr4,928746,929032,928889,286
57,Chr4,16661256,16661561,16661408,305
58,Chr1,11472652,11472778,11472715,126
58,Chr1,26531838,26535133,26533486,3295
58,Chr1,26595033,26595472,26595253,439
58,Chr2,8550024,8550104,8550064,80
58,Chr2,15153981,15154598,15154289,617
58,Chr3,10494210,10502131,10498170,7921
58,Chr4,401637,402127,401882,490
58,Chr4,1080650,1080706,1080678,56
58,Chr5,2351901,2352665,2352283,764
58,Chr5,5834259,5835491,5834875,1232
58,Chr5,21117563,21117698,21117631,135
59,Chr1,16895165,16895495,16895330,330
59,Chr2,15169425,15170110,15169767,685
59,Chr3,16894325,16894669,16894497,344
59,Chr3,16951441,16951618,16951529,177
59,Chr4,12358751,12359342,12359047,591
59,Chr4,16688430,16688625,16688528,195
59,Chr4,17728871,17730098,17729485,1227
59,Chr5,8772747,8772756,8772751,9
60,Chr1,11533946,11534446,11534196,500
60,Chr1,24369016,24369221,24369118,205
60,Chr1,25906707,25907271,25906989,564
60,Chr2,9814356,9816280,9815318,1924
60,Chr2,12144970,12145130,12145050,160
60,Chr3,9020076,9021643,9020860,1567
60,Chr3,21599287,21608492,21603889,9205
60,Chr5,941176,941832,941504,656
60,Chr5,14884623,14884890,14884757,267
61,Chr2,9766160,9766517,9766338,357
61,Chr2,19161478,19162515,19161996,1037
61,Chr3,8979876,8980818,8980347,942
61,Chr3,11401060,11401482,11401271,422
61,Chr3,19429696,19430420,19430058,724
61,Chr4,1400994,1401345,1401170,351
61,Chr4,3375396,4636678,4006037,1261282
61,Chr4,11548533,11548609,11548571,76
61,Chr5,498858,498910,498884,52
62,Chr1,4585878,4585906,4585892,28
62,Chr1,10909920,10910096,10910008,176
62,Chr1,24865246,24865970,24865608,724
62,Chr1,28377191,28377312,28377251,121
62,Chr2,15114250,15115828,15115039,1578
62,Chr3,2364072,2364347,2364210,275
62,Chr3,17240209,17240738,17240473,529
62,Chr4,10370571,10370867,10370719,296
62,Chr5,9662548,9662881,9662714,333
63,Chr1,12878893,12881313,12880103,2420
63,Chr1,16416571,16416807,16416689,236
63,Chr3,5963880,5964431,5964156,551
63,Chr3,18984014,18984473,18984244,459
63,Chr4,18440151,18442698,18441425,2547
63,Chr5,3011778,3012523,3012150,745
63,Chr5,9411182,9411276,9411229,94
63,Chr5,16818567,16819462,16819015,895
64,Chr2,7090140,7091839,7090990,1699
64,Chr2,8471225,8471591,8471408,366
64,Chr4,7169554,7180241,7174898,10687
64,Chr5,7492039,7493278,7492659,1239
65,Chr3,10334820,10336386,10335603,1566
65,Chr4,7143728,7143808,7143768,80
65,Chr4,8414737,8415877,8415307,1140
65,Chr4,18328336,18332236,18330286,3900
65,Chr5,15340550,15340601,15340576,51
65,Chr5,15608978,15611905,15610442,2927
66,Chr1,17457054,17457266,17457160,212
66,Chr1,28555762,28556152,28555957,390
66,Chr2,7817967,7818231,7818099,264
66,Chr2,13614598,13615713,13615156,1115
66,Chr4,15704253,15704384,15704319,131
66,Chr5,9356501,9356748,9356625,247
66,Chr5,15860013,15860649,15860331,636
66,Chr5,25981848,25982134,25981991,286
67,Chr1,7443207,7445310,7444259,2103
67,Chr1,12481302,12485833,12483568,4531
67,Chr2,7755089,7755449,7755269,360
67,Chr3,17587194,17587605,17587400,411
67,Chr4,5725736,5725943,5725840,207
67,Chr5,91189,92174,91681,985
67,Chr5,8797215,8799898,8798557,2683
67,Chr5,20022317,20022778,20022547,461
67,Chr5,22584116,22585027,22584572,911
68,Chr1,12689631,12692777,12691204,3146
68,Chr1,19397107,19397509,19397308,402
68,Chr3,6099737,6100092,6099915,355
68,Chr4,5708809,5709348,5709079,539
68,Chr4,11629661,11629914,11629787,253
68,Chr5,14533319,14535433,14534376,2114
68,Chr5,14825148,14825165,14825156,17
68,Chr5,26177735,26179026,26178381,1291
69,Chr1,5387662,5387764,5387713,102
69,Chr1,8936541,8936911,8936726,370
69,Chr1,25699510,25699716,25699613,206
69,Chr2,16607635,16608037,16607836,402
69,Chr3,17012113,17012349,17012231,236
69,Chr4,1378592,1378722,1378657,130
69,Chr5,26762544,26763500,26763022,956
70,Chr1,24655978,24657177,24656578,1199
70,Chr2,5920848,5921219,5921034,371
70,Chr2,6895762,6897664,6896713,1902
70,Chr3,617246,617383,617314,137
70,Chr4,5151391,5151873,5151632,482
70,Chr5,14557561,14557634,14557597,73
71,Chr1,19812568,19812763,19812666,195
71,Chr1,29370369,29370790,29370579,421
71,Chr2,2322170,2322601,2322386,431
71,Chr4,16288413,16288852,16288633,439
71,Chr5,7979031,7979855,7979443,824
71,Chr5,10613480,10613509,10613494,29
71,Chr5,23983356,23983710,23983533,354
72,Chr1,28439413,28439536,28439475,123
72,Chr2,1731860,1733074,1732467,1214
72,Chr3,18709139,18709336,18709237,197
72,Chr3,20471922,20474031,20472976,2109
72,Chr4,8069268,8069801,8069534,533
72,Chr5,1669685,1669827,1669756,142
73,Chr1,605242,605448,605345,206
73,Chr1,6865155,6865472,6865313,317
73,Chr1,11631213,11633589,11632401,2376
73,Chr2,334781,335498,335139,717
73,Chr2,10285534,10285837,10285686,303
73,Chr3,11772487,11772991,11772739,504
73,Chr3,16986804,16986834,16986819,30
73,Chr4,5347018,5347138,5347078,120
74,Chr1,7889413,7890504,7889959,1091
74,Chr2,306107,306298,306203,191
74,Chr2,7048660,7048981,7048820,321
74,Chr2,19309131,19312670,19310901,3539
74,Chr3,18209239,18209657,18209448,418
74,Chr4,9343624,9343863,9343744,239
74,Chr5,26775993,26776356,26776175,363
75,Chr1,1424237,1424464,1424351,227
75,Chr1,24787449,24787584,24787517,135
75,Chr2,9610474,9610589,9610532,115
75,Chr4,7320668,7321310,7320989,642
75,Chr4,9300162,9300688,9300425,526
76,Chr1,7884994,7885250,7885122,256
76,Chr1,15990143,15990236,15990189,93
76,Chr2,2322170,2322601,2322386,431
76,Chr3,16370019,16370203,16370111,184
76,Chr4,14867838,14868494,14868166,656
76,Chr5,13557997,13558014,13558005,17
77,Chr1,25614160,25615127,25614644,967
77,Chr2,2023986,2024893,2024440,907
77,Chr2,6686374,6686537,6686456,163
77,Chr2,17146346,17146658,17146502,312
77,Chr3,5055665,5056010,5055837,345
77,Chr3,17891095,17891426,17891261,331
77,Chr4,7782731,7782801,7782766,70
77,Chr5,13772772,13774072,13773422,1300
78,Chr1,12004249,12009333,12006791,5084
78,Chr1,19894788,19896242,19895515,1454
78,Chr1,28353855,28354028,28353941,173
78,Chr3,11103051,11103253,11103152,202
78,Chr4,5160304,5161680,5160992,1376
78,Chr4,11395063,11399326,11397195,4263
78,Chr5,13832415,13832421,13832418,6
78,Chr5,20630806,20630854,20630830,48
79,Chr1,618452,623047,620750,4595
79,Chr1,6015934,6017009,6016472,1075
79,Chr1,17247294,17247480,17247387,186
79,Chr1,27335997,27336259,27336128,262
79,Chr2,5923589,5923823,5923706,234
79,Chr3,7130557,7130889,7130723,332
79,Chr3,17561795,17562633,17562214,838
80,Chr1,4233508,4233888,4233698,380
80,Chr2,16843746,16844643,16844194,897
80,Chr2,19467282,19467401,19467342,119
80,Chr3,6120063,6120307,6120185,244
80,Chr3,16583229,16583293,16583261,64
80,Chr5,2093947,2094551,2094249,604
81,Chr1,7683202,7685402,7684302,2200
81,Chr1,17392147,17393382,17392765,1235
81,Chr1,27996713,27997785,27997249,1072
81,Chr3,16966365,16966518,16966441,153
81,Chr4,4867080,4867245,4867162,165
81,Chr4,14977030,14977526,14977278,496
81,Chr5,714119,716202,715161,2083
81,Chr5,19141135,19141235,19141185,100
82,Chr1,17464201,17464286,17464243,85
82,Chr2,652203,652292,652247,89
82,Chr2,6869708,6888965,6879336,19257
82,Chr2,16604549,16605114,16604831,565
82,Chr3,2897801,2897956,2897879,155
82,Chr3,9403201,9403203,9403202,2
82,Chr3,15737778,15738051,15737914,273
82,Chr3,20735311,20738671,20736991,3360
82,Chr3,22904801,22906108,22905455,1307
82,Chr4,11714166,11714472,11714319,306
82,Chr4,17548923,17549618,17549271,695
82,Chr5,16999350,16999774,16999562,424
82,Chr5,24100648,24102094,24101371,1446
83,Chr1,109257,109312,109285,55
83,Chr1,13279150,13279216,13279183,66
83,Chr1,18223453,18223955,18223704,502
83,Chr2,1529200,1529455,1529328,255
83,Chr2,7753412,7753532,7753472,120
83,Chr3,23187707,23189021,23188364,1314
83,Chr4,6927440,6929713,6928576,2273
83,Chr4,17527160,17527412,17527286,252
84,Chr1,11061304,11062278,11061791,974
84,Chr4,5646454,5647277,5646866,823
84,Chr5,14981023,14981371,14981197,348
84,Chr5,15408897,15409641,15409269,744
85,Chr1,4647211,4647569,4647390,358
85,Chr2,9518183,9518341,9518262,158
85,Chr2,10448757,10449131,10448944,374
85,Chr3,9213128,9214646,9213887,1518
85,Chr3,15904414,15904517,15904466,103
85,Chr3,18260516,18260966,18260741,450
85,Chr4,5152040,5152139,5152090,99
85,Chr5,6998825,6999664,6999245,839
85,Chr5,16861650,16862215,16861932,565
85,Chr5,26328954,26329940,26329447,986
86,Chr1,9193208,9193409,9193308,201
86,Chr1,9896890,9897382,9897136,492
86,Chr1,23918956,23919083,23919020,127
86,Chr1,26433298,26434265,26433782,967
86,Chr2,2347785,2347934,2347859,149
86,Chr3,602266,602485,602376,219
86,Chr3,11223500,11224646,11224073,1146
86,Chr4,143460,143674,143567,214
86,Chr5,4988723,4989139,4988931,416
86,Chr5,9713163,9716705,9714934,3542
87,Chr1,16612497,16612566,16612531,69
87,Chr1,26773025,26778696,26775861,5671
87,Chr3,7631894,7632064,7631979,170
87,Chr4,8495651,8500212,8497931,4561
87,Chr5,7851893,7852801,7852347,908
87,Chr5,15120439,15120777,15120608,338
87,Chr5,19063025,19063903,19063464,878
