lib,chrs,start,stop,cos,width
46,Chr2,1689177,1689193,1689185,16
46,Chr2,13801325,13802154,13801739,829
46,Chr2,15495246,15496362,15495804,1116
46,Chr3,9904097,9904514,9904305,417
46,Chr3,17401464,17401779,17401622,315
46,Chr3,19986782,19987515,19987148,733
46,Chr4,11175598,11176263,11175930,665
46,Chr4,17689673,17690743,17690208,1070
46,Chr5,15306324,15306433,15306378,109
46,Chr5,25652484,25652586,25652535,102
47,Chr1,19518388,19518410,19518399,22
47,Chr2,187990,189081,188536,1091
47,Chr2,1010510,1025524,1018017,15014
47,Chr2,11904561,11907623,11906092,3062
47,Chr3,10875442,10876286,10875864,844
47,Chr3,23350170,23350213,23350192,43
47,Chr5,13487195,13487255,13487225,60
47,Chr5,25796210,25797065,25796638,855
48,Chr1,9198319,9199132,9198725,813
48,Chr2,16160490,16161128,16160809,638
48,Chr3,5135037,5142262,5138649,7225
48,Chr3,9168041,9168769,9168405,728
48,Chr3,15971441,15971671,15971556,230
48,Chr4,84786,84910,84848,124
49,Chr1,24498087,24498100,24498093,13
49,Chr2,10906049,10906463,10906256,414
49,Chr2,16758307,16758925,16758616,618
49,Chr3,10386701,10386806,10386753,105
49,Chr4,87255,88852,88053,1597
49,Chr4,9253761,9253974,9253867,213
49,Chr5,7752439,7752565,7752502,126
49,Chr5,10038172,10038332,10038252,160
49,Chr5,18294786,18294842,18294814,56
5,Chr1,6772739,6773774,6773257,1035
5,Chr1,28651893,28724228,28688061,72335
5,Chr2,2921863,2924570,2923217,2707
5,Chr2,5920713,5920848,5920781,135
5,Chr2,18707094,18707175,18707134,81
5,Chr3,7095577,7095586,7095581,9
5,Chr3,8527639,8529020,8528329,1381
5,Chr3,21042731,21044970,21043851,2239
5,Chr4,7245915,7246191,7246053,276
5,Chr5,7814107,7814349,7814228,242
5,Chr5,17925525,17925970,17925747,445
50,Chr1,7782210,7782331,7782270,121
50,Chr1,19689774,19690184,19689979,410
50,Chr2,11546060,11548264,11547162,2204
50,Chr3,1943253,1943625,1943439,372
50,Chr3,22425734,22427183,22426458,1449
50,Chr5,16569086,16569470,16569278,384
51,Chr1,17183805,17184876,17184341,1071
51,Chr1,24647107,24647271,24647189,164
51,Chr2,18368547,18369011,18368779,464
51,Chr3,733797,734844,734321,1047
51,Chr3,10456270,10456659,10456464,389
51,Chr3,19510689,19511113,19510901,424
51,Chr4,5299784,5299895,5299840,111
51,Chr4,17738957,17739728,17739343,771
51,Chr5,364125,364651,364388,526
51,Chr5,15422094,15422607,15422350,513
52,Chr1,17871266,17874287,17872776,3021
52,Chr2,179610,179714,179662,104
52,Chr2,11777516,11777616,11777566,100
52,Chr3,734844,735507,735176,663
52,Chr3,11805979,11807309,11806644,1330
52,Chr5,4571158,4571938,4571548,780
52,Chr5,9717038,9717917,9717478,879
53,Chr1,2817741,2818949,2818345,1208
53,Chr1,8199854,8200339,8200096,485
53,Chr1,17209796,17210773,17210284,977
53,Chr2,2349277,2349405,2349341,128
53,Chr2,14199880,14200926,14200403,1046
53,Chr3,11285469,11285987,11285728,518
53,Chr5,9987837,9988118,9987977,281
53,Chr5,13661135,13661775,13661455,640
54,Chr3,2902404,2903098,2902751,694
54,Chr3,7579250,7579946,7579598,696
54,Chr3,16598787,16599738,16599263,951
54,Chr4,7247349,7247605,7247477,256
54,Chr4,17471258,17471914,17471586,656
54,Chr5,5228587,5229066,5228827,479
55,Chr1,27970848,27971578,27971213,730
55,Chr2,15192193,15192571,15192382,378
55,Chr3,9215529,9216876,9216203,1347
55,Chr3,20072455,20073157,20072806,702
55,Chr4,10060637,10064532,10062585,3895
55,Chr5,5139407,5141244,5140325,1837
55,Chr5,16034222,16034746,16034484,524
56,Chr1,624717,625021,624869,304
56,Chr1,23459762,23460129,23459946,367
56,Chr2,13985817,13989625,13987721,3808
56,Chr3,9510887,9511417,9511152,530
56,Chr3,9586791,9587171,9586981,380
56,Chr3,19606632,19606801,19606716,169
56,Chr4,7597666,7599328,7598497,1662
56,Chr4,8855202,8856384,8855793,1182
56,Chr5,6983666,6983851,6983758,185
57,Chr1,7672839,7675677,7674258,2838
57,Chr1,10550298,10550950,10550624,652
57,Chr1,22926579,22926615,22926597,36
57,Chr2,8577194,8578164,8577679,970
57,Chr2,15031314,15032935,15032124,1621
57,Chr3,16035643,16036800,16036221,1157
57,Chr4,5299784,5299895,5299840,111
57,Chr4,10716357,10716389,10716373,32
57,Chr5,21305440,21305507,21305474,67
58,Chr1,13260423,13263623,13262023,3200
58,Chr1,29498689,29498971,29498830,282
58,Chr3,1923274,1923571,1923422,297
58,Chr3,16953563,16954032,16953797,469
58,Chr4,17260240,17261086,17260663,846
58,Chr5,8850257,8855729,8852993,5472
58,Chr5,24099069,24099674,24099371,605
59,Chr1,20009215,20009678,20009447,463
59,Chr1,28385496,28385902,28385699,406
59,Chr3,1350879,1351276,1351077,397
59,Chr4,6255725,6255880,6255803,155
59,Chr5,10089881,10089894,10089887,13
6,Chr1,4954007,4966392,4960199,12385
6,Chr1,11224366,11224367,11224366,1
6,Chr1,13999225,15983742,14991483,1984517
6,Chr2,1694249,1696398,1695323,2149
6,Chr2,5418309,5418733,5418521,424
6,Chr2,14374454,14375065,14374760,611
6,Chr3,9649726,9649735,9649730,9
6,Chr3,11740513,11744206,11742359,3693
6,Chr4,491015,491702,491359,687
6,Chr4,16310481,16310825,16310653,344
6,Chr5,1871750,1872781,1872266,1031
6,Chr5,2370319,2371201,2370760,882
6,Chr5,16842379,16842897,16842638,518
60,Chr1,12046480,12061061,12053770,14581
60,Chr2,6801071,6801370,6801221,299
60,Chr2,12108662,12124196,12116429,15534
60,Chr3,16188732,16188893,16188812,161
61,Chr1,19689040,19689774,19689407,734
61,Chr2,4806175,4806437,4806306,262
61,Chr3,10824495,10824678,10824587,183
61,Chr4,6614870,6616103,6615486,1233
61,Chr4,13663919,13663986,13663953,67
61,Chr5,14224612,14225486,14225049,874
61,Chr5,21374129,21374492,21374311,363
62,Chr1,11349415,11349822,11349619,407
62,Chr2,7223548,7223725,7223636,177
62,Chr3,9403661,9403749,9403705,88
62,Chr3,10880449,10880944,10880697,495
62,Chr5,15340700,15340811,15340756,111
62,Chr5,25843548,25843784,25843666,236
63,Chr1,7382441,7383357,7382899,916
63,Chr1,9199132,9223223,9211178,24091
63,Chr2,17881639,17881666,17881653,27
63,Chr3,18889807,18889916,18889861,109
63,Chr4,216381,216421,216401,40
63,Chr5,1793122,1794213,1793668,1091
64,Chr3,9497141,9497880,9497511,739
64,Chr4,7377845,7378861,7378353,1016
64,Chr5,13880957,13882391,13881674,1434
64,Chr5,26614414,26614675,26614544,261
65,Chr1,17291011,17292338,17291675,1327
65,Chr2,18423076,18424276,18423676,1200
65,Chr3,11310913,11310968,11310941,55
65,Chr3,14811695,14812520,14812107,825
65,Chr4,11350128,11350133,11350130,5
65,Chr5,13462088,13462497,13462292,409
66,Chr1,7780266,7781619,7780942,1353
66,Chr3,9511167,9511417,9511292,250
66,Chr3,17254846,17258036,17256441,3190
66,Chr4,10808817,10809464,10809141,647
67,Chr1,18912214,18913201,18912708,987
67,Chr1,28415902,28416013,28415958,111
67,Chr2,7284846,7285844,7285345,998
67,Chr2,9565477,9566674,9566075,1197
67,Chr3,7932884,7933177,7933030,293
67,Chr3,18070553,18070648,18070601,95
67,Chr5,5437006,5437808,5437407,802
67,Chr5,20635400,20635986,20635693,586
68,Chr1,24225385,24225762,24225573,377
68,Chr1,26003001,26003849,26003425,848
68,Chr2,7368537,7368829,7368683,292
68,Chr2,9236896,9237050,9236973,154
68,Chr2,18598515,18598856,18598685,341
68,Chr3,7631723,7631768,7631745,45
68,Chr4,1045752,1047090,1046421,1338
68,Chr4,12996614,12996919,12996766,305
68,Chr5,1950465,1950801,1950633,336
68,Chr5,15756401,15756900,15756651,499
69,Chr1,4117805,4117961,4117883,156
69,Chr1,7154314,7157751,7156032,3437
69,Chr1,29445223,29445507,29445365,284
69,Chr1,30269327,30269554,30269441,227
69,Chr2,14261814,14262241,14262028,427
69,Chr4,1441275,1442599,1441937,1324
69,Chr5,5009848,5010089,5009968,241
69,Chr5,16663275,16665406,16664341,2131
69,Chr5,18484721,18485697,18485209,976
7,Chr1,447293,449560,448427,2267
7,Chr1,18040777,18041608,18041193,831
7,Chr2,2901362,2901400,2901381,38
7,Chr2,9923657,9932841,9928249,9184
7,Chr3,15983327,15983643,15983485,316
7,Chr4,119280,119731,119506,451
7,Chr4,17229322,17230031,17229676,709
7,Chr5,5274403,5274669,5274536,266
7,Chr5,8124369,8126021,8125195,1652
7,Chr5,24708574,24708947,24708760,373
70,Chr1,11211568,11211664,11211616,96
70,Chr1,26707715,26707843,26707779,128
70,Chr1,27302770,27303998,27303384,1228
70,Chr2,6778351,6778527,6778439,176
70,Chr3,8866812,8871215,8869014,4403
70,Chr4,1529163,1529792,1529477,629
70,Chr5,8797487,8799898,8798693,2411
71,Chr1,12608529,12609060,12608795,531
71,Chr3,979096,979508,979302,412
71,Chr4,6228870,6228939,6228904,69
71,Chr5,8031659,8032290,8031975,631
72,Chr2,14636043,14639192,14637617,3149
72,Chr2,16159875,16160490,16160183,615
73,Chr1,8225657,8225799,8225728,142
73,Chr1,16265633,16266209,16265921,576
73,Chr1,28921564,28922256,28921910,692
73,Chr2,334781,335140,334961,359
73,Chr2,6948869,6949037,6948953,168
73,Chr2,15933713,15940713,15937213,7000
73,Chr3,10360668,10360816,10360742,148
73,Chr5,2444535,2445031,2444783,496
73,Chr5,21868070,21868801,21868436,731
74,Chr1,12689105,12689440,12689273,335
74,Chr1,25973506,25973512,25973509,6
74,Chr3,9984358,9985049,9984704,691
74,Chr4,11529760,11529974,11529867,214
74,Chr4,14408326,14408797,14408562,471
74,Chr5,6443354,6445091,6444222,1737
74,Chr5,24955692,24955723,24955708,31
75,Chr1,8548974,8549074,8549024,100
75,Chr1,17856825,17857859,17857342,1034
75,Chr3,2771918,2772605,2772262,687
75,Chr3,9010138,9010421,9010280,283
75,Chr5,14894979,14895279,14895129,300
76,Chr1,23411381,23412778,23412079,1397
76,Chr2,277329,277351,277340,22
76,Chr2,7806798,7806934,7806866,136
76,Chr2,9969883,9971328,9970605,1445
76,Chr3,11840052,11840142,11840097,90
76,Chr5,10149458,10149673,10149566,215
76,Chr5,25802059,25803186,25802623,1127
77,Chr2,14587641,14587968,14587805,327
77,Chr3,12666294,12667008,12666651,714
77,Chr4,5727717,5729491,5728604,1774
77,Chr4,11668256,11668829,11668542,573
77,Chr4,15707178,15707281,15707230,103
77,Chr5,19288671,19290096,19289383,1425
77,Chr5,22415572,22416164,22415868,592
78,Chr1,2379063,2379353,2379208,290
78,Chr1,8919721,8920494,8920107,773
78,Chr1,22745677,22746133,22745905,456
78,Chr3,318326,321598,319962,3272
78,Chr3,17176147,17176464,17176305,317
78,Chr4,73968,75566,74767,1598
78,Chr5,13880565,13880739,13880652,174
78,Chr5,25908539,25909119,25908829,580
79,Chr1,16705466,16705799,16705632,333
79,Chr3,7645738,7646303,7646020,565
79,Chr4,5602025,5602110,5602067,85
79,Chr4,11652854,11653286,11653070,432
79,Chr5,15466962,15467140,15467051,178
8,Chr1,8146423,8146475,8146449,52
8,Chr1,8392782,8393239,8393010,457
8,Chr1,28234073,28234654,28234363,581
8,Chr2,2901400,2901696,2901548,296
8,Chr2,12332210,12333915,12333062,1705
8,Chr3,1065668,1066606,1066137,938
8,Chr4,17467919,17468311,17468115,392
8,Chr5,4158621,4159259,4158940,638
8,Chr5,26245196,26245810,26245503,614
80,Chr1,7200560,7200672,7200616,112
80,Chr2,4857364,4860794,4859079,3430
80,Chr2,6534941,6535539,6535240,598
80,Chr3,7990291,7990989,7990640,698
80,Chr3,17201617,17201945,17201781,328
80,Chr3,20592402,20592677,20592540,275
80,Chr4,8353964,8354002,8353983,38
80,Chr4,9744268,9745120,9744694,852
80,Chr5,1343884,1344131,1344008,247
81,Chr2,6354494,6354683,6354588,189
81,Chr2,14055424,14056103,14055764,679
81,Chr3,1177790,1178015,1177902,225
81,Chr3,4377450,4378346,4377898,896
81,Chr3,17550449,17551986,17551217,1537
81,Chr4,5848175,5849120,5848647,945
81,Chr4,17782455,17785282,17783869,2827
81,Chr5,13879924,13880021,13879972,97
81,Chr5,15421114,15421321,15421218,207
82,Chr1,3889462,3889545,3889504,83
82,Chr1,7481472,7481951,7481712,479
82,Chr1,29384847,29384987,29384917,140
82,Chr2,1028341,1028354,1028347,13
82,Chr2,6916796,6917861,6917328,1065
82,Chr3,15971441,15971671,15971556,230
82,Chr3,16890436,16891214,16890825,778
82,Chr4,6257385,6258844,6258115,1459
82,Chr5,4906326,4907488,4906907,1162
82,Chr5,7932446,7933094,7932770,648
82,Chr5,16512267,16512407,16512337,140
83,Chr1,16800944,16801304,16801124,360
83,Chr2,351126,351372,351249,246
83,Chr2,9987868,9988726,9988297,858
83,Chr3,20032777,20033176,20032977,399
83,Chr4,5365607,5365831,5365719,224
83,Chr4,16918803,16919338,16919071,535
83,Chr5,2324236,2324590,2324413,354
83,Chr5,17840009,17840636,17840323,627
83,Chr5,26885612,26886524,26886068,912
84,Chr1,4894949,4895565,4895257,616
84,Chr3,6331036,6332188,6331612,1152
84,Chr4,727364,727476,727420,112
84,Chr4,5831628,5834924,5833276,3296
84,Chr5,26221560,26222001,26221780,441
85,Chr1,9179774,9180073,9179924,299
85,Chr1,17702530,17702669,17702600,139
85,Chr2,7666858,7667617,7667238,759
85,Chr3,9136621,9136695,9136658,74
85,Chr3,11811507,11812031,11811769,524
85,Chr4,5424464,5424572,5424518,108
85,Chr4,11764527,11765010,11764769,483
85,Chr5,8382825,8383412,8383119,587
85,Chr5,17634874,17635462,17635168,588
86,Chr1,8535425,8537070,8536247,1645
86,Chr1,29501082,29501745,29501414,663
86,Chr2,6023891,6033611,6028751,9720
86,Chr2,9540969,9541253,9541111,284
86,Chr3,11738945,11739115,11739030,170
86,Chr3,15784011,15784188,15784099,177
86,Chr4,5143230,5143324,5143277,94
86,Chr4,6078009,6078161,6078085,152
86,Chr5,15229807,15231006,15230407,1199
87,Chr2,6467972,6468004,6467988,32
87,Chr2,16292266,16292569,16292418,303
87,Chr3,607850,608294,608072,444
87,Chr4,9443711,9444423,9444067,712
87,Chr4,17352525,17353680,17353103,1155
87,Chr5,14733403,14733988,14733695,585
88,Chr1,8718271,8719120,8718695,849
88,Chr1,16657727,16657879,16657803,152
88,Chr3,9484586,9485439,9485012,853
88,Chr3,9843072,9843371,9843222,299
88,Chr4,6747019,6747407,6747213,388
88,Chr4,17555445,17555462,17555453,17
88,Chr5,8659332,8659780,8659556,448
88,Chr5,16644193,16644427,16644310,234
89,Chr1,3578433,3578910,3578671,477
89,Chr1,16137863,16141442,16139653,3579
89,Chr1,23863264,23865339,23864302,2075
89,Chr2,5003869,5005611,5004740,1742
89,Chr3,7224746,7225490,7225118,744
89,Chr3,10419436,10419623,10419530,187
89,Chr4,9391970,9392400,9392185,430
89,Chr5,20440705,20440885,20440795,180
9,Chr1,1976789,1976873,1976831,84
9,Chr1,11864161,11865813,11864987,1652
9,Chr2,104435,105849,105142,1414
9,Chr2,2181296,2182064,2181680,768
9,Chr3,3224228,3225051,3224640,823
9,Chr3,4788713,4788839,4788776,126
9,Chr3,7845128,7851454,7848291,6326
